692311	695672	696477	694655	697947	699521	696603	693835	693532	702277	697033	696892	696541	694727	695910	704920	689846	694419	688766	693179	694577	691564	689268	694228	705707	698536	693096	692166	692310	694307	699374	699892	700306	698590	705492	702205	699774	693804	694054	697452	698844	699542	698299	700325	699844	694187	702521	698086	698561	699915	696366	696407	699314	702965	691506	694103	694927	697048	700359	695711	706431	695168	707334	696860	699199	697531	698383	698981	690886	699637	693168	693686	705192	697147	693599	697756	695692	697972	694398	693195	694547	701276	695872	703240	692489	695352	694708	693721	704513	696616	699750	701642	699558	698449	699112	697849	693327	694518	695108	699699	700073	705545	699666	699700	693657	691964	697313	687957	695941	692022	691145	690017	691324	695052	690286	694290	700994	695467	698004	691896	695541	688785	689470	698101	691885	695177	692199	691727	691362	694099	692437	690592	692478	689854	689781	695604	688067	695773	690539	694924	693981	690383	689298	686083	692637	696055	690588	687808	688557	701322	694220	
690364	75335	76426	75507	78183	75895	75114	77952	75650	76073	76297	74232	76557	75103	74705	77439	75336	75261	75702	75825	76267	75190	75008	77110	74076	74688	75915	74105	76322	75773	73838	76126	73500	76627	75780	74642	75134	74474	74421	77191	74866	75028	75727	74237	75490	75056	73246	76038	74454	74801	75606	74474	75629	73032	73915	75508	73911	73207	75482	74210	77842	73293	72985	76841	74128	73295	76752	74100	74663	74339	74925	76635	73695	74221	74994	73566	74889	75108	73118	77120	73686	74711	75940	74477	72703	74774	74923	76205	74409	74163	74727	73631	73365	76485	73899	74130	74609	74253	77456	74772	73451	77319	74017	74802	74396	73971	75330	74837	74735	76683	74181	74772	76834	74799	77109	74924	73606	77687	74323	75519	77000	74721	76107	73951	73977	79096	77021	74613	76769	74525	77170	75118	74651	77946	74991	75948	76844	74392	78376	76081	74701	76863	75757	76599	76416	75931	79706	78953	76830	76896	75567	
696726	76320	74811	77296	75134	78060	76131	75475	77171	75379	75047	75133	75580	76868	75658	73915	76449	75758	74957	75750	74308	76043	74169	74461	75818	74918	74221	77017	74183	75966	75355	75480	78187	73705	74227	75976	74093	75495	74200	73285	75278	74130	73232	75281	73507	74479	74818	75228	75358	73445	73261	75583	73611	73621	80069	73415	75201	73395	74500	75285	73157	73443	76073	74248	76183	74099	74325	76656	74992	73669	77789	75198	75326	75617	74906	76075	73707	73726	77086	74741	77726	78672	73900	76470	75316	73624	77008	75838	75175	74346	73983	76782	74241	74405	77081	73730	75565	73469	73420	75696	74654	74400	75689	73895	75158	75014	74092	76731	73519	75020	75383	75369	75831	75535	74978	75744	74974	74808	76370	75000	76740	75710	75852	75505	74106	75030	77994	74674	75896	75949	75199	76294	78523	74562	74500	73972	74866	77291	74478	77475	75680	75125	79399	74764	76794	76603	76255	77795	75630	74950	78796	
692087	75836	74027	74139	81120	74352	75740	76185	74333	78373	75994	75020	77822	73649	76070	75382	74538	75591	74844	75119	76812	73460	73995	76608	73412	76365	76613	74935	75814	73205	77331	78656	74499	76801	74047	74088	75653	74774	74353	74948	74002	76165	74117	73557	75726	73874	76376	74511	76183	74724	74771	73764	76295	73109	73620	75788	74388	76674	74074	73745	77617	72889	73284	78332	73832	74733	73923	73548	75215	74051	73004	76294	74762	75289	74394	73707	75431	74310	73766	77051	74336	73638	75601	75926	75504	74249	75241	75217	73631	74570	74726	73983	75921	74147	73365	75775	74242	74344	80233	75087	76883	74406	73999	77217	74386	74466	76701	73523	76122	74074	76730	77449	74059	73784	75978	73512	76788	74790	73767	76139	74586	74544	77352	74889	75324	74955	73926	75673	75026	74967	76289	75244	75199	76214	75729	75866	76531	75121	76445	75683	74436	76294	74768	76717	74857	74418	78316	74573	75739	77669	76035	
712210	75042	75192	77796	74775	76775	75421	74278	76497	76006	74745	75313	73456	74913	75386	73417	76299	74639	74215	76867	72251	73575	74424	73706	79851	74495	72868	77254	73545	76324	73922	72409	77049	73891	73111	76307	74048	75421	74717	73372	75759	73028	74631	76155	74508	75602	75619	73529	76001	73770	73682	77049	73698	73194	76985	74575	75156	73048	74034	75653	72847	72434	75743	73288	73722	76126	73026	73251	73380	72295	74389	72073	73662	74410	73882	73713	74738	73755	75656	73342	74590	74361	75903	73679	75725	73736	75750	72552	73215	75623	73928	72860	76493	73730	75047	75468	73562	76102	74487	73273	76523	73065	74641	75525	74435	76262	75427	73283	77966	75415	73949	76680	75395	74551	76762	73906	76849	74334	73000	76157	73535	74369	75268	73190	75823	73588	74716	76237	73912	73366	75722	74058	78566	73655	73363	76996	74338	73452	76460	74422	76214	74182	75006	76540	74791	74541	78666	77229	76332	74344	75168	
696044	74291	76017	76540	74390	75749	75210	73505	75342	75134	74246	75883	74062	75883	73990	73902	75560	74189	73789	78059	73825	74971	74954	74081	76773	74719	73795	76009	73822	77162	74429	73938	76077	73249	73674	77734	74142	75592	75986	75111	75245	73953	73787	78363	74082	74538	74471	73301	75261	73870	73927	75062	72509	73091	73683	74281	74750	73483	73950	75461	73575	73229	75432	73909	73576	76023	73627	74192	74103	73598	75746	73822	74380	73305	72787	75420	72608	72293	75002	73135	72402	76211	74393	75803	73897	73954	74676	73296	72489	74576	72918	72983	75153	72804	74853	73799	73100	75775	73105	73178	75688	72345	74430	74151	73176	75764	74913	72964	75432	74519	74663	74107	73726	76256	73714	74581	75593	73449	75293	76510	73743	74336	74320	75689	75435	73964	74686	75602	74138	75844	74954	75670	76973	74107	73690	78019	74062	74134	77120	74366	76030	74172	73935	75415	74512	74469	75387	73835	75837	74495	73741	
698183	72736	75200	78681	73706	76234	73886	73629	76796	74442	75021	75923	74356	76980	73940	74093	76869	74220	74750	76485	73685	75779	73942	73545	75509	73828	74614	74892	72546	76599	73184	73276	75734	73914	73048	76296	73249	73577	75418	73948	75439	73369	73511	74325	73780	73859	76506	74238	74697	74024	73164	75338	72690	73151	76626	73439	75156	74199	73324	76315	74060	73997	77082	75377	73707	76042	73954	75966	73076	74305	75684	73668	73464	75714	73743	74771	74296	74014	74711	73738	73067	75516	73455	74387	73145	73791	74639	73287	72798	75274	73513	72304	76095	73251	75796	74205	73613	75313	72986	73954	75297	73953	74908	73659	74307	75791	74122	73801	74585	74798	73751	75766	74165	74861	75170	73666	75624	73821	72925	74689	72661	73727	73769	72960	75032	74751	73166	75846	73459	74441	76495	74142	75313	74920	73965	75495	75851	75922	76680	74026	76156	73658	74009	76741	74432	74830	76699	74508	74857	75944	73865	
704717	73644	74270	79001	74840	76618	75812	74872	77943	74636	76039	75280	74108	76048	73750	72980	75600	72811	73813	74368	72645	74120	73657	73081	75560	72831	73835	75221	72857	75743	75963	73345	76625	73042	74308	74830	74113	74099	75180	72803	75416	73872	73173	75967	73814	74225	77379	73458	74650	73651	73657	75836	74605	74270	75219	73278	75399	73956	73581	75112	73431	72382	76154	73514	73760	76888	73695	74078	73591	73245	74714	73393	73359	75483	73079	71615	75682	73907	77802	74922	73354	76163	74748	74558	77051	75115	74977	73746	73282	74640	73253	73684	75926	74288	74122	75036	73537	75317	74444	74253	76066	73494	74449	76460	72923	74964	72412	73290	74751	74365	73415	76057	74676	75331	73538	73385	75382	74154	73524	74954	73857	73687	73745	73071	75773	72970	74222	75341	73284	73249	74084	74882	75732	74423	73849	75586	75302	74183	76122	74296	75487	75132	73499	76611	74417	74087	76201	74460	75349	73958	73519	
696992	73414	73195	77077	74301	76137	73553	73250	74784	73134	73239	76774	75343	74401	75957	73841	74535	74937	73673	77787	74100	73420	74882	74738	75089	73746	74109	76953	73793	73571	78968	72561	74998	74623	72491	75226	72864	72917	75173	74077	73838	74337	73475	75388	73323	73766	75288	73553	74192	73399	72879	75623	73174	73733	75156	73307	74221	76874	73107	74669	73863	73187	74604	73364	72743	75021	72810	73008	74627	72449	74587	73232	73035	74362	72121	72547	75542	71946	72489	75877	72537	74472	73248	73876	74394	72707	74438	74281	72680	73553	75710	73390	75240	73357	76141	75668	74199	74143	74202	74159	75776	75482	73257	75338	74241	72830	75910	73175	74625	74300	75629	74801	72722	73454	75923	73607	73729	76902	75257	75377	73713	74131	75383	74095	74611	76328	73802	74699	73416	73812	76268	72941	73878	75606	73524	73615	76549	76717	77556	74454	74829	76712	74806	75240	75243	74474	75587	74094	74061	76112	73783	
697612	77686	72879	75188	75704	73192	76073	73295	75219	73159	73284	76090	73376	73044	76775	74297	73186	73427	72212	74229	73646	74139	75675	73833	74017	77927	74902	75498	73874	73181	81550	73468	73173	75395	72352	75232	73513	74383	75405	72783	74683	75821	74940	75112	75523	71782	75643	94217	71905	77309	73365	73675	74181	71206	76604	72860	73036	79188	74872	75207	74095	74420	73814	73041	73586	74798	74817	72689	76900	72924	73847	73516	72820	73210	72255	71416	101498	72490	73996	72258	72105	75921	71738	73098	73649	75139	76326	73603	73746	74501	73899	72981	76549	73367	74048	74004	75748	74228	73590	73383	75315	72725	73676	75083	74569	78352	77175	73848	76147	74372	75579	76189	74145	75978	74976	73299	76560	75052	74144	77438	74011	73870	75274	73393	74954	73800	74516	75347	74454	74629	75048	73581	75995	74480	75181	74663	75622	73650	74956	73916	74136	74095	75326	77627	73870	73752	77134	74130	75627	74915	73688	
