t	integral	norm	uniform_integral	uniform_norm	time
-1	0.015605	0.0021719	0.00422156	0.000498219	87696
-0.997337	0.0135391	0.00153178	0.00422156	0.000498219	11786
-0.994674	0.0139761	0.00158534	0.00422156	0.000498219	13387
-0.992011	0.0140434	0.0015956	0.00422156	0.000498219	12700
-0.989348	0.0139923	0.00159178	0.00422156	0.000498219	11585
-0.986684	0.0138916	0.00158193	0.00422156	0.000498219	11394
-0.984021	0.0137679	0.00156921	0.00422156	0.000498219	11622
-0.981358	0.0136336	0.0015551	0.00422156	0.000498219	11556
-0.978695	0.013495	0.00154034	0.00422156	0.000498219	11470
-0.976032	0.0133555	0.00152537	0.00422156	0.000498219	11401
-0.973369	0.0132169	0.00151042	0.00422156	0.000498219	11604
-0.970706	0.0130805	0.00149565	0.00422156	0.000498219	11741
-0.968043	0.0129469	0.00148112	0.00422156	0.000498219	11341
-0.965379	0.0128164	0.00146689	0.00422156	0.000498219	11501
-0.962716	0.0126892	0.00145298	0.00422156	0.000498219	11901
-0.960053	0.0125653	0.00143942	0.00422156	0.000498219	11395
-0.95739	0.0124448	0.0014262	0.00422156	0.000498219	11202
-0.954727	0.0123275	0.00141331	0.00422156	0.000498219	11990
-0.952064	0.0122134	0.00140076	0.00422156	0.000498219	12870
-0.949401	0.0121024	0.00138854	0.00422156	0.000498219	12419
-0.946738	0.0119944	0.00137663	0.00422156	0.000498219	11691
-0.944075	0.0118892	0.00136503	0.00422156	0.000498219	11777
-0.941411	0.0117868	0.00135372	0.00422156	0.000498219	11994
-0.938748	0.0116871	0.00134269	0.00422156	0.000498219	11536
-0.936085	0.0115899	0.00133194	0.00422156	0.000498219	11396
-0.933422	0.0114951	0.00132145	0.00422156	0.000498219	11512
-0.930759	0.0114027	0.00131122	0.00422156	0.000498219	11546
-0.928096	0.0113126	0.00130122	0.00422156	0.000498219	11510
-0.925433	0.0112246	0.00129146	0.00422156	0.000498219	11814
-0.92277	0.0111387	0.00128193	0.00422156	0.000498219	11634
-0.920107	0.0110547	0.00127261	0.00422156	0.000498219	11816
-0.917443	0.0109727	0.00126349	0.00422156	0.000498219	11768
-0.91478	0.0108925	0.00125458	0.00422156	0.000498219	11558
-0.912117	0.0108141	0.00124586	0.00422156	0.000498219	11645
-0.909454	0.0107374	0.00123732	0.00422156	0.000498219	11960
-0.906791	0.0106623	0.00122896	0.00422156	0.000498219	12039
-0.904128	0.0105888	0.00122078	0.00422156	0.000498219	12309
-0.901465	0.0105168	0.00121276	0.00422156	0.000498219	11708
-0.898802	0.0104463	0.0012049	0.00422156	0.000498219	11560
-0.896138	0.0103771	0.00119719	0.00422156	0.000498219	11385
-0.893475	0.0103094	0.00118963	0.00422156	0.000498219	11570
-0.890812	0.0102429	0.00118222	0.00422156	0.000498219	12230
-0.888149	0.0101778	0.00117494	0.00422156	0.000498219	11380
-0.885486	0.0101138	0.0011678	0.00422156	0.000498219	11422
-0.882823	0.0100511	0.00116079	0.00422156	0.000498219	11500
-0.88016	0.00998948	0.00115391	0.00422156	0.000498219	11333
-0.877497	0.00992899	0.00114715	0.00422156	0.000498219	11456
-0.874834	0.00986958	0.00114051	0.00422156	0.000498219	11437
-0.87217	0.00981122	0.00113398	0.00422156	0.000498219	11788
-0.869507	0.00975387	0.00112756	0.00422156	0.000498219	11786
-0.866844	0.0096975	0.00112125	0.00422156	0.000498219	11660
-0.864181	0.00964208	0.00111505	0.00422156	0.000498219	12586
-0.861518	0.00958758	0.00110895	0.00422156	0.000498219	12148
-0.858855	0.00953399	0.00110294	0.00422156	0.000498219	12169
-0.856192	0.00948126	0.00109704	0.00422156	0.000498219	11700
-0.853529	0.00942939	0.00109122	0.00422156	0.000498219	11722
-0.850866	0.00937833	0.0010855	0.00422156	0.000498219	11715
-0.848202	0.00932808	0.00107987	0.00422156	0.000498219	11486
-0.845539	0.00927861	0.00107432	0.00422156	0.000498219	11587
-0.842876	0.00922989	0.00106885	0.00422156	0.000498219	11485
-0.840213	0.00918191	0.00106347	0.00422156	0.000498219	11435
-0.83755	0.00913465	0.00105816	0.00422156	0.000498219	11366
-0.834887	0.00908809	0.00105293	0.00422156	0.000498219	11377
-0.832224	0.00904221	0.00104778	0.00422156	0.000498219	11495
-0.829561	0.00899699	0.0010427	0.00422156	0.000498219	11640
-0.826897	0.00895242	0.0010377	0.00422156	0.000498219	11526
-0.824234	0.00890848	0.00103276	0.00422156	0.000498219	11553
-0.821571	0.00886516	0.00102789	0.00422156	0.000498219	12047
-0.818908	0.00882244	0.00102309	0.00422156	0.000498219	12727
-0.816245	0.0087803	0.00101835	0.00422156	0.000498219	12324
-0.813582	0.00873874	0.00101367	0.00422156	0.000498219	11917
-0.810919	0.00869774	0.00100906	0.00422156	0.000498219	11832
-0.808256	0.00865728	0.00100451	0.00422156	0.000498219	12502
-0.805593	0.00861735	0.00100001	0.00422156	0.000498219	13218
-0.802929	0.00857795	0.000995577	0.00422156	0.000498219	12492
-0.800266	0.00853905	0.000991198	0.00422156	0.000498219	12100
-0.797603	0.00850066	0.000986874	0.00422156	0.000498219	12088
-0.79494	0.00846275	0.000982604	0.00422156	0.000498219	11830
-0.792277	0.00842532	0.000978386	0.00422156	0.000498219	11715
-0.789614	0.00838835	0.00097422	0.00422156	0.000498219	11716
-0.786951	0.00835184	0.000970105	0.00422156	0.000498219	11714
-0.784288	0.00831578	0.00096604	0.00422156	0.000498219	11829
-0.781625	0.00828015	0.000962022	0.00422156	0.000498219	11732
-0.778961	0.00824495	0.000958053	0.00422156	0.000498219	11672
-0.776298	0.00821017	0.000954129	0.00422156	0.000498219	12279
-0.773635	0.0081758	0.000950252	0.00422156	0.000498219	11727
-0.770972	0.00814183	0.000946419	0.00422156	0.000498219	12541
-0.768309	0.00810825	0.000942629	0.00422156	0.000498219	11895
-0.765646	0.00807506	0.000938883	0.00422156	0.000498219	11668
-0.762983	0.00804225	0.000935178	0.00422156	0.000498219	11979
-0.76032	0.00800981	0.000931515	0.00422156	0.000498219	11779
-0.757656	0.00797774	0.000927893	0.00422156	0.000498219	11893
-0.754993	0.00794602	0.000924309	0.00422156	0.000498219	11664
-0.75233	0.00791465	0.000920765	0.00422156	0.000498219	11719
-0.749667	0.00788362	0.000917259	0.00422156	0.000498219	11648
-0.747004	0.00785293	0.000913791	0.00422156	0.000498219	11919
-0.744341	0.00782258	0.000910359	0.00422156	0.000498219	11353
-0.741678	0.00779254	0.000906963	0.00422156	0.000498219	11746
-0.739015	0.00776283	0.000903603	0.00422156	0.000498219	11422
-0.736352	0.00773342	0.000900278	0.00422156	0.000498219	11558
-0.733688	0.00770433	0.000896986	0.00422156	0.000498219	11342
-0.731025	0.00767554	0.000893729	0.00422156	0.000498219	12530
-0.728362	0.00764704	0.000890504	0.00422156	0.000498219	12390
-0.725699	0.00761883	0.000887312	0.00422156	0.000498219	12258
-0.723036	0.00759091	0.000884151	0.00422156	0.000498219	11388
-0.720373	0.00756327	0.000881022	0.00422156	0.000498219	11966
-0.71771	0.00753591	0.000877924	0.00422156	0.000498219	11452
-0.715047	0.00750882	0.000874856	0.00422156	0.000498219	11729
-0.712383	0.00748199	0.000871817	0.00422156	0.000498219	11601
-0.70972	0.00745543	0.000868808	0.00422156	0.000498219	12039
-0.707057	0.00742912	0.000865828	0.00422156	0.000498219	11826
-0.704394	0.00740307	0.000862876	0.00422156	0.000498219	11660
-0.701731	0.00737727	0.000859952	0.00422156	0.000498219	11817
-0.699068	0.00735171	0.000857055	0.00422156	0.000498219	11527
-0.696405	0.0073264	0.000854185	0.00422156	0.000498219	11827
-0.693742	0.00730132	0.000851341	0.00422156	0.000498219	11503
-0.691079	0.00727648	0.000848524	0.00422156	0.000498219	11494
-0.688415	0.00725187	0.000845732	0.00422156	0.000498219	15298
-0.685752	0.00722748	0.000842966	0.00422156	0.000498219	15584
-0.683089	0.00720331	0.000840225	0.00422156	0.000498219	12440
-0.680426	0.00717937	0.000837508	0.00422156	0.000498219	11597
-0.677763	0.00715564	0.000834815	0.00422156	0.000498219	11773
-0.6751	0.00713213	0.000832146	0.00422156	0.000498219	12522
-0.672437	0.00710882	0.0008295	0.00422156	0.000498219	11900
-0.669774	0.00708572	0.000826877	0.00422156	0.000498219	11645
-0.667111	0.00706282	0.000824277	0.00422156	0.000498219	12925
-0.664447	0.00704013	0.0008217	0.00422156	0.000498219	12301
-0.661784	0.00701763	0.000819144	0.00422156	0.000498219	12414
-0.659121	0.00699532	0.00081661	0.00422156	0.000498219	12565
-0.656458	0.00697321	0.000814098	0.00422156	0.000498219	11962
-0.653795	0.00695129	0.000811606	0.00422156	0.000498219	11834
-0.651132	0.00692955	0.000809136	0.00422156	0.000498219	11776
-0.648469	0.00690799	0.000806686	0.00422156	0.000498219	12007
-0.645806	0.00688662	0.000804256	0.00422156	0.000498219	12378
-0.643142	0.00686542	0.000801846	0.00422156	0.000498219	12021
-0.640479	0.0068444	0.000799455	0.00422156	0.000498219	11796
-0.637816	0.00682355	0.000797084	0.00422156	0.000498219	11539
-0.635153	0.00680287	0.000794733	0.00422156	0.000498219	11716
-0.63249	0.00678236	0.0007924	0.00422156	0.000498219	11453
-0.629827	0.00676202	0.000790085	0.00422156	0.000498219	11913
-0.627164	0.00674184	0.000787789	0.00422156	0.000498219	11664
-0.624501	0.00672182	0.000785511	0.00422156	0.000498219	11726
-0.621838	0.00670197	0.000783251	0.00422156	0.000498219	11477
-0.619174	0.00668226	0.000781008	0.00422156	0.000498219	11970
-0.616511	0.00666272	0.000778783	0.00422156	0.000498219	11786
-0.613848	0.00664332	0.000776575	0.00422156	0.000498219	11669
-0.611185	0.00662408	0.000774383	0.00422156	0.000498219	11450
-0.608522	0.00660499	0.000772209	0.00422156	0.000498219	11540
-0.605859	0.00658604	0.000770051	0.00422156	0.000498219	11709
-0.603196	0.00656724	0.000767909	0.00422156	0.000498219	12393
-0.600533	0.00654858	0.000765783	0.00422156	0.000498219	12575
-0.59787	0.00653007	0.000763673	0.00422156	0.000498219	12907
-0.595206	0.00651169	0.000761579	0.00422156	0.000498219	11958
-0.592543	0.00649345	0.0007595	0.00422156	0.000498219	11595
-0.58988	0.00647535	0.000757437	0.00422156	0.000498219	11466
-0.587217	0.00645738	0.000755388	0.00422156	0.000498219	11495
-0.584554	0.00643955	0.000753355	0.00422156	0.000498219	12448
-0.581891	0.00642184	0.000751336	0.00422156	0.000498219	12118
-0.579228	0.00640427	0.000749332	0.00422156	0.000498219	11737
-0.576565	0.00638682	0.000747342	0.00422156	0.000498219	12180
-0.573901	0.0063695	0.000745366	0.00422156	0.000498219	11695
-0.571238	0.0063523	0.000743404	0.00422156	0.000498219	11657
-0.568575	0.00633523	0.000741456	0.00422156	0.000498219	11374
-0.565912	0.00631828	0.000739521	0.00422156	0.000498219	11526
-0.563249	0.00630144	0.0007376	0.00422156	0.000498219	11545
-0.560586	0.00628473	0.000735693	0.00422156	0.000498219	13206
-0.557923	0.00626814	0.000733799	0.00422156	0.000498219	12312
-0.55526	0.00625166	0.000731917	0.00422156	0.000498219	12282
-0.552597	0.0062353	0.000730049	0.00422156	0.000498219	12192
-0.549933	0.00621904	0.000728193	0.00422156	0.000498219	11854
-0.54727	0.00620291	0.00072635	0.00422156	0.000498219	12198
-0.544607	0.00618688	0.000724519	0.00422156	0.000498219	11661
-0.541944	0.00617096	0.000722701	0.00422156	0.000498219	11612
-0.539281	0.00615515	0.000720894	0.00422156	0.000498219	11516
