0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	0.000827473	
0.000827473	0.000513764	0.000556209	0.000580328	0.000596678	0.00060872	0.000618037	0.000625485	0.000631578	0.00063665	0.000640928	0.000644576	0.000647712	0.000650426	0.000652789	0.000654854	0.000656665	0.000658258	0.000659663	0.000660902	0.000661997	0.000662964	0.000663818	0.000664571	0.000665234	0.000665816	0.000666325	0.000666769	0.000667153	0.000667483	0.000667765	0.000668001	0.000668196	0.000668354	0.000668478	0.00066857	0.000668633	0.000668669	0.000668681	0.000668669	0.000668633	0.00066857	0.000668478	0.000668354	0.000668196	0.000668001	0.000667765	0.000667483	0.000667153	0.000666769	0.000666325	0.000665816	0.000665234	0.000664571	0.000663818	0.000662964	0.000661997	0.000660902	0.000659663	0.000658258	0.000656665	0.000654854	0.000652789	0.000650426	0.000647712	0.000644576	0.000640928	0.00063665	0.000631578	0.000625485	0.000618037	0.00060872	0.000596678	0.000580328	0.000556209	0.000513764	0.000827473	
0.000827473	0.000545744	0.000590934	0.000616614	0.000634022	0.000646845	0.000656766	0.000664697	0.000671185	0.000676586	0.000681142	0.000685027	0.000688366	0.000691257	0.000693773	0.000695972	0.000697901	0.000699598	0.000701094	0.000702414	0.00070358	0.00070461	0.000705519	0.000706321	0.000707027	0.000707647	0.00070819	0.000708662	0.000709071	0.000709423	0.000709722	0.000709974	0.000710182	0.000710351	0.000710482	0.00071058	0.000710648	0.000710686	0.000710699	0.000710686	0.000710648	0.00071058	0.000710482	0.000710351	0.000710182	0.000709974	0.000709722	0.000709423	0.000709071	0.000708662	0.00070819	0.000707647	0.000707027	0.000706321	0.000705519	0.00070461	0.00070358	0.000702414	0.000701094	0.000699598	0.000697901	0.000695972	0.000693773	0.000691257	0.000688366	0.000685027	0.000681142	0.000676586	0.000671185	0.000664697	0.000656766	0.000646845	0.000634022	0.000616614	0.000590934	0.000545744	0.000827473	
0.000827473	0.000564291	0.000611129	0.000637744	0.000655786	0.000669076	0.000679358	0.000687577	0.000694301	0.000699898	0.000704621	0.000708647	0.000712108	0.000715104	0.000717711	0.00071999	0.00072199	0.000723749	0.000725299	0.000726667	0.000727875	0.000728943	0.000729885	0.000730716	0.000731448	0.000732091	0.000732653	0.000733143	0.000733567	0.000733931	0.000734242	0.000734503	0.000734718	0.000734893	0.000735029	0.000735131	0.000735201	0.000735241	0.000735254	0.000735241	0.000735201	0.000735131	0.000735029	0.000734893	0.000734718	0.000734503	0.000734242	0.000733931	0.000733567	0.000733143	0.000732653	0.000732091	0.000731448	0.000730716	0.000729885	0.000728943	0.000727875	0.000726667	0.000725299	0.000723749	0.00072199	0.00071999	0.000717711	0.000715104	0.000712108	0.000708647	0.000704621	0.000699898	0.000694301	0.000687577	0.000679358	0.000669076	0.000655786	0.000637744	0.000611129	0.000564291	0.000827473	
0.000827473	0.000576961	0.000624958	0.000652229	0.000670715	0.000684331	0.000694866	0.000703287	0.000710176	0.000715912	0.00072075	0.000724875	0.000728421	0.00073149	0.000734162	0.000736497	0.000738546	0.000740348	0.000741936	0.000743338	0.000744576	0.000745669	0.000746635	0.000747487	0.000748236	0.000748895	0.000749471	0.000749973	0.000750407	0.000750781	0.000751099	0.000751366	0.000751587	0.000751766	0.000751906	0.00075201	0.000752081	0.000752122	0.000752135	0.000752122	0.000752081	0.00075201	0.000751906	0.000751766	0.000751587	0.000751366	0.000751099	0.000750781	0.000750407	0.000749973	0.000749471	0.000748895	0.000748236	0.000747487	0.000746635	0.000745669	0.000744576	0.000743338	0.000741936	0.000740348	0.000738546	0.000736497	0.000734162	0.00073149	0.000728421	0.000724875	0.00072075	0.000715912	0.000710176	0.000703287	0.000694866	0.000684331	0.000670715	0.000652229	0.000624958	0.000576961	0.000827473	
0.000827473	0.00058632	0.000635195	0.000662962	0.000681783	0.000695646	0.000706372	0.000714945	0.000721959	0.000727798	0.000732724	0.000736923	0.000740533	0.000743658	0.000746378	0.000748756	0.000750841	0.000752676	0.000754293	0.00075572	0.00075698	0.000758094	0.000759077	0.000759944	0.000760707	0.000761377	0.000761964	0.000762475	0.000762917	0.000763298	0.000763621	0.000763893	0.000764118	0.0007643	0.000764443	0.000764549	0.000764621	0.000764663	0.000764677	0.000764663	0.000764621	0.000764549	0.000764443	0.0007643	0.000764118	0.000763893	0.000763621	0.000763298	0.000762917	0.000762475	0.000761964	0.000761377	0.000760707	0.000759944	0.000759077	0.000758094	0.00075698	0.00075572	0.000754293	0.000752676	0.000750841	0.000748756	0.000746378	0.000743658	0.000740533	0.000736923	0.000732724	0.000727798	0.000721959	0.000714945	0.000706372	0.000695646	0.000681783	0.000662962	0.000635195	0.00058632	0.000827473	
0.000827473	0.000593561	0.000643132	0.000671291	0.000690378	0.000704436	0.000715312	0.000724005	0.000731118	0.000737039	0.000742033	0.000746292	0.000749953	0.000753121	0.000755879	0.00075829	0.000760405	0.000762265	0.000763905	0.000765352	0.00076663	0.000767759	0.000768756	0.000769635	0.000770409	0.000771088	0.000771683	0.000772201	0.00077265	0.000773035	0.000773364	0.00077364	0.000773868	0.000774052	0.000774197	0.000774304	0.000774378	0.00077442	0.000774434	0.00077442	0.000774378	0.000774304	0.000774197	0.000774052	0.000773868	0.00077364	0.000773364	0.000773035	0.00077265	0.000772201	0.000771683	0.000771088	0.000770409	0.000769635	0.000768756	0.000767759	0.00076663	0.000765352	0.000763905	0.000762265	0.000760405	0.00075829	0.000755879	0.000753121	0.000749953	0.000746292	0.000742033	0.000737039	0.000731118	0.000724005	0.000715312	0.000704436	0.000690378	0.000671291	0.000643132	0.000593561	0.000827473	
0.000827473	0.000599341	0.00064948	0.000677959	0.000697261	0.000711478	0.000722476	0.000731268	0.00073846	0.000744448	0.000749498	0.000753805	0.000757507	0.000760711	0.0007635	0.000765938	0.000768076	0.000769957	0.000771615	0.000773078	0.000774371	0.000775513	0.000776521	0.00077741	0.000778192	0.00077888	0.000779481	0.000780005	0.000780459	0.000780848	0.00078118	0.000781459	0.00078169	0.000781877	0.000782023	0.000782131	0.000782206	0.000782249	0.000782263	0.000782249	0.000782206	0.000782131	0.000782023	0.000781877	0.00078169	0.000781459	0.00078118	0.000780848	0.000780459	0.000780005	0.000779481	0.00077888	0.000778192	0.00077741	0.000776521	0.000775513	0.000774371	0.000773078	0.000771615	0.000769957	0.000768076	0.000765938	0.0007635	0.000760711	0.000757507	0.000753805	0.000749498	0.000744448	0.00073846	0.000731268	0.000722476	0.000711478	0.000697261	0.000677959	0.00064948	0.000599341	0.000827473	
0.000827473	0.000604057	0.00065467	0.000683415	0.000702897	0.000717246	0.000728346	0.000737219	0.000744478	0.00075052	0.000755618	0.000759964	0.0007637	0.000766934	0.000769748	0.000772209	0.000774367	0.000776265	0.000777939	0.000779415	0.00078072	0.000781872	0.000782889	0.000783786	0.000784576	0.00078527	0.000785877	0.000786406	0.000786863	0.000787257	0.000787592	0.000787873	0.000788106	0.000788295	0.000788442	0.000788552	0.000788627	0.00078867	0.000788684	0.00078867	0.000788627	0.000788552	0.000788442	0.000788295	0.000788106	0.000787873	0.000787592	0.000787257	0.000786863	0.000786406	0.000785877	0.00078527	0.000784576	0.000783786	0.000782889	0.000781872	0.00078072	0.000779415	0.000777939	0.000776265	0.000774367	0.000772209	0.000769748	0.000766934	0.0007637	0.000759964	0.000755618	0.00075052	0.000744478	0.000737219	0.000728346	0.000717246	0.000702897	0.000683415	0.00065467	0.000604057	0.000827473	
0.000827473	0.000607969	0.000658984	0.000687954	0.000707588	0.000722048	0.000733235	0.000742176	0.000749491	0.000755581	0.000760718	0.000765097	0.000768862	0.000772121	0.000774957	0.000777436	0.000779611	0.000781524	0.00078321	0.000784698	0.000786013	0.000787174	0.000788199	0.000789103	0.000789899	0.000790598	0.00079121	0.000791743	0.000792204	0.0007926	0.000792938	0.000793222	0.000793456	0.000793646	0.000793795	0.000793905	0.000793981	0.000794025	0.000794039	0.000794025	0.000793981	0.000793905	0.000793795	0.000793646	0.000793456	0.000793222	0.000792938	0.0007926	0.000792204	0.000791743	0.00079121	0.000790598	0.000789899	0.000789103	0.000788199	0.000787174	0.000786013	0.000784698	0.00078321	0.000781524	0.000779611	0.000777436	0.000774957	0.000772121	0.000768862	0.000765097	0.000760718	0.000755581	0.000749491	0.000742176	0.000733235	0.000722048	0.000707588	0.000687954	0.000658984	0.000607969	0.000827473	
