94293	95503	96422	98245	110551	98614	149921	99696	109193	97343	95040	98621	100315	106444	106359	99968	102574	97351	95918	94237	96223	95716	94548	94151	97174	93970	94158	97997	94566	95548	96689	94305	92707	95272	93248	93827	93632	96648	93162	97114	92465	95816	94755	94457	92832	96356	95472	93710	97768	91241	94718	94908	94619	94154	97278	92931	95382	93177	95534	92117	96652	93901	95627	95040	93218	93972	94107	93522	91804	98402	92568	96067	93734	97113	92134	
95812	17576	17386	17809	17905	17969	17773	17344	17457	17630	19096	18297	17433	18434	17855	17851	17419	17527	17607	17553	17628	19836	17897	18410	17925	17476	17460	17966	18313	17829	17688	17982	19291	18132	17913	17512	17693	17580	17772	17986	17356	17603	17861	19794	18336	17771	17434	17424	17933	17732	17533	17439	17947	18148	19661	17442	18006	17765	17416	18448	17415	17548	17475	18130	18152	18768	17763	17500	17341	17657	17480	17654	17422	17448	19910	
96253	17744	17500	17417	17352	17681	17465	18713	18483	17587	18575	17616	17838	17317	17762	17557	17516	17410	18734	18851	17453	17426	17302	17390	17216	17658	18717	17428	17759	19861	18191	17819	17377	18129	17478	17570	17804	17633	17344	17339	19316	19427	17637	17497	17554	17743	17883	17644	17784	17630	17473	18816	18214	17827	17483	17444	18588	17648	17548	17231	17715	17346	19625	18128	17703	17793	17717	17512	17204	17438	17380	18284	18343	19095	18583	
92860	19304	17539	17855	17190	18358	18442	18449	18263	18446	17675	17525	17331	17379	17479	17833	17645	18714	18636	17829	17960	17477	17371	18802	18615	18459	17612	17883	17414	18584	17767	17351	18076	17554	17336	17471	17460	17607	18809	18391	18257	18708	17729	17722	17384	17992	17885	17985	17664	17599	17696	18446	17988	18865	17753	17363	17576	17856	17657	17389	17758	17824	17670	19360	18036	17448	17667	17266	17526	18438	17604	17698	17500	17716	18776	
92259	17404	17354	17351	17317	18320	19163	17788	17074	17964	17873	17600	17601	17322	17149	17547	18131	18774	17832	17595	18624	17656	17558	17414	17546	17077	17318	17470	18633	17706	17784	17230	17453	17247	17112	17639	19348	18025	17538	19254	17835	17325	17685	17398	17295	17816	17372	18034	17412	17495	18224	20141	17715	18386	17874	17349	18931	17671	17390	17344	17342	18583	17727	17671	17574	17176	18829	18018	18069	17252	17402	17214	18921	18597	17574	
93440	17232	17975	18570	18682	18320	17600	18031	17269	17386	17450	17621	17595	17739	17029	18598	18337	17593	18666	17251	17340	16981	17812	17464	17200	17338	17482	18472	17919	17907	17391	17085	17291	17938	17364	17738	17073	17168	18616	18552	17968	17863	17546	16995	17788	17382	17180	17203	17326	19370	18562	17642	17732	17621	17192	17459	17724	17356	17583	17496	18242	17934	18082	18386	18326	17605	18412	17612	17544	17651	17570	18847	18539	17834	17571	
92864	17740	17758	19335	20049	18038	17452	17261	17466	17737	17232	17337	17381	17266	18688	18598	19963	17594	17605	17301	17386	17857	17692	17511	17496	18609	17396	18578	17981	17557	17388	18273	18065	17752	17519	17665	19090	18743	17849	17657	17725	17979	17678	17599	17499	17116	18484	18005	18327	17474	17400	17070	17678	17978	17280	17509	17429	18024	18423	18178	17571	17229	18641	17517	18151	17408	17603	17376	17398	18042	19533	17581	17271	17719	17586	
92739	18655	17861	17570	17334	17652	17489	17572	17297	17445	17096	17242	18889	18820	17456	17632	17388	17528	17699	17258	17429	17584	17729	19262	18247	17718	17447	17385	17231	18880	17164	17541	18795	18763	17835	18656	18171	17767	17584	17552	17795	17004	17740	17421	18125	20791	18521	17564	18071	17777	17345	17564	17492	17968	17705	17238	18997	18295	17200	18869	17847	18793	18172	17454	17451	17258	17622	19108	17344	17416	17482	17532	17259	17608	17287	
93584	17474	17972	17386	17484	17469	17106	17364	17045	17248	19136	18925	17677	17585	17565	17759	17971	17324	17798	17563	17730	19319	18202	17086	17381	17944	18016	19070	17840	17992	17554	17388	19185	17816	17487	17616	17915	17774	17412	17582	17427	17213	19124	18957	17585	17344	17377	17732	17451	17432	17398	17218	17660	17878	19252	18092	17870	18196	17938	17909	18064	18715	18563	17909	17359	18227	17858	17519	17535	17269	17365	17343	17827	18555	17581	
94559	17782	17659	17205	17306	17466	17336	17750	18877	18684	17321	17514	17937	18410	17541	17319	17546	17375	17481	19251	17857	17781	17661	17903	17929	18392	17607	17362	17545	17586	19993	17734	17510	17689	17243	17806	17186	17127	17589	17189	18568	18767	18679	17810	17256	17240	17650	17516	17538	17540	17561	17635	18277	18153	17366	18271	17458	17255	17460	17424	17636	17516	17521	18579	18669	17635	17213	17382	17466	17455	17321	18182	17559	17385	19517	
93060	17421	17571	17644	17206	17346	18206	19099	17481	17664	17467	17525	18292	18261	17883	17206	17487	18025	17939	17321	17620	17215	17527	18197	17667	17780	17751	17673	18933	18278	18268	17864	17526	17712	17316	17278	17295	17773	18600	18563	17979	18927	17556	17327	17330	17255	17406	17542	17562	17911	19495	18263	17305	18280	18035	17875	17339	17780	17655	17156	17454	19829	17729	17335	17707	17406	17240	17446	17555	18285	17207	17698	18659	17349	17531	
93098	17069	17503	17332	18370	19007	17773	17622	17858	17753	17303	17490	17542	17247	17183	18622	17957	17969	17367	17364	18115	17814	17791	17356	17129	17461	18548	18829	17729	18880	17873	17127	17987	17415	17537	17637	18670	19627	18802	17697	17601	17569	18422	18192	17696	18526	17440	17150	18981	17666	17497	18899	17701	17489	18205	17660	17440	17735	17349	19465	17954	17528	17496	17381	17661	17637	18183	18178	17565	18285	18549	17742	17628	17861	17384	
