0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	0.00707815	
0.00707815	0.00209272	0.00211724	0.00212224	0.00212873	0.00213751	0.00214767	0.00215857	0.00216977	0.00218124	0.00219284	0.00220447	0.00221593	0.00222724	0.00223835	0.00224925	0.00225988	0.00227022	0.0022802	0.00228981	0.00229909	0.00230806	0.00231676	0.00232521	0.00233339	0.00234131	0.00234898	0.00235647	0.00236373	0.00237082	0.0023777	0.00238438	0.00239087	0.00239718	0.00240331	0.00240928	0.00241509	0.00242075	0.00242626	0.00243163	0.00243686	0.00244196	0.00244695	0.00245182	0.00245658	0.00246123	0.00246579	0.00247026	0.00247465	0.00247897	0.00248321	0.00248739	0.00249151	0.00249559	0.00249964	0.00250363	0.00250758	0.00251147	0.0025153	0.00251909	0.00252284	0.00252654	0.0025302	0.00253383	0.00253742	0.00254099	0.00254451	0.00254802	0.00255149	0.00255494	0.00255838	0.00256182	0.00256526	0.00256867	0.00257206	0.00257543	0.00257878	0.0025822	0.00258568	0.00258923	0.00259285	0.00259653	0.00260029	0.00260412	0.00260803	0.00261202	0.00261609	0.00262024	0.00262447	0.00262877	0.00263316	0.00263764	0.0026422	0.00264685	0.00265159	0.00265642	0.00266135	0.00266636	0.00267148	0.00267669	0.00268201	0.00268742	0.00269292	0.00269855	0.00270427	0.00271012	0.00271607	0.00272215	0.00272836	0.00273473	0.00274131	0.00274814	0.0027552	0.00276254	0.00277015	0.00277805	0.00278627	0.00279479	0.00280368	0.0028129	0.00282252	0.00283253	0.00284296	0.00285382	0.00286515	0.00287695	0.0028893	0.00290219	0.00291566	0.00292974	0.00294455	0.00296006	0.00297638	0.0029936	0.00301198	0.00303208	0.00305449	0.00307959	0.00310776	0.00313945	0.00317483	0.00321405	0.00325755	0.00330696	0.0033687	0.0034492	0.00355213	0.00368504	0.00386523	0.00412896	0.00464671	
0.00707815	0.00211724	0.00214672	0.00214897	0.00215231	0.00215793	0.00216517	0.00217338	0.00218234	0.00219193	0.00220203	0.0022124	0.00222289	0.00223342	0.00224391	0.00225428	0.00226451	0.00227451	0.00228428	0.00229379	0.00230303	0.002312	0.00232068	0.0023291	0.00233727	0.00234521	0.00235289	0.00236034	0.00236756	0.00237456	0.00238135	0.00238795	0.00239435	0.00240057	0.00240664	0.00241255	0.00241831	0.00242392	0.0024294	0.00243475	0.00244	0.00244513	0.00245017	0.00245512	0.00245998	0.00246475	0.00246943	0.00247402	0.00247853	0.00248297	0.00248734	0.00249163	0.00249586	0.00250003	0.00250414	0.00250821	0.00251223	0.00251621	0.00252012	0.002524	0.00252781	0.00253157	0.00253529	0.00253895	0.00254257	0.00254615	0.0025497	0.00255319	0.00255665	0.00256009	0.0025635	0.0025669	0.00257028	0.00257364	0.00257697	0.00258029	0.00258359	0.00258695	0.00259037	0.00259385	0.0025974	0.00260103	0.00260473	0.0026085	0.00261236	0.00261628	0.00262029	0.00262438	0.00262855	0.00263281	0.00263718	0.00264163	0.00264618	0.00265083	0.00265558	0.00266043	0.0026654	0.00267047	0.00267566	0.00268097	0.0026864	0.00269195	0.00269763	0.00270344	0.00270937	0.00271544	0.00272167	0.00272805	0.0027346	0.0027413	0.00274818	0.00275521	0.00276242	0.00276981	0.00277738	0.00278515	0.0027931	0.00280128	0.00280967	0.0028183	0.00282721	0.00283655	0.00284638	0.00285674	0.00286768	0.00287922	0.0028914	0.00290426	0.00291786	0.00293225	0.00294749	0.00296366	0.00298084	0.00299916	0.00301875	0.00303973	0.00306238	0.00308686	0.00311335	0.00314313	0.00317735	0.00321623	0.00326047	0.00331117	0.00337057	0.00344549	0.00354631	0.00368107	0.00386612	0.0041482	0.004697	
0.00707815	0.00212224	0.00214897	0.00214817	0.00214923	0.00215318	0.00215909	0.00216631	0.00217441	0.00218319	0.00219254	0.00220211	0.00221176	0.00222146	0.00223117	0.00224084	0.00225041	0.00225986	0.00226914	0.00227824	0.00228717	0.00229588	0.00230439	0.00231268	0.00232076	0.00232862	0.00233631	0.0023438	0.00235106	0.00235811	0.00236496	0.00237162	0.00237811	0.00238441	0.00239053	0.00239649	0.00240231	0.002408	0.00241354	0.00241895	0.00242425	0.00242943	0.00243451	0.00243948	0.00244437	0.00244915	0.00245386	0.00245848	0.00246303	0.00246749	0.00247188	0.0024762	0.00248045	0.00248465	0.0024888	0.00249288	0.00249692	0.00250091	0.00250485	0.00250874	0.0025126	0.00251641	0.00252016	0.00252387	0.00252754	0.00253116	0.00253474	0.00253828	0.00254178	0.00254526	0.00254871	0.00255212	0.00255553	0.00255891	0.00256228	0.00256562	0.00256894	0.00257231	0.00257575	0.00257926	0.00258283	0.00258646	0.00259015	0.00259391	0.00259775	0.00260165	0.00260563	0.00260969	0.00261383	0.00261807	0.00262238	0.00262679	0.00263129	0.00263588	0.00264057	0.00264536	0.00265026	0.00265526	0.00266038	0.00266561	0.00267097	0.00267645	0.00268206	0.0026878	0.00269369	0.00269974	0.00270593	0.00271228	0.00271879	0.00272548	0.00273234	0.00273939	0.00274664	0.00275408	0.00276174	0.00276963	0.00277775	0.00278612	0.00279477	0.00280371	0.00281298	0.00282263	0.00283266	0.00284307	0.00285388	0.00286511	0.00287681	0.00288906	0.00290201	0.00291571	0.00293029	0.00294588	0.00296264	0.00298069	0.00300021	0.00302142	0.00304452	0.00306971	0.00309724	0.00312758	0.00316129	0.00319887	0.00324219	0.00329231	0.00335062	0.00342183	0.00351874	0.00365316	0.00384118	0.00412742	0.00469	
0.00707815	0.00212873	0.00215231	0.00214923	0.00214894	0.00215202	0.00215744	0.00216438	0.00217232	0.00218102	0.00219039	0.00220009	0.00220987	0.00221969	0.00222951	0.00223927	0.00224892	0.00225843	0.00226777	0.00227692	0.00228586	0.00229461	0.00230313	0.00231143	0.0023195	0.00232733	0.00233497	0.00234242	0.00234968	0.00235674	0.00236359	0.00237024	0.00237671	0.00238301	0.00238915	0.00239514	0.00240098	0.00240667	0.00241224	0.00241768	0.002423	0.0024282	0.0024333	0.0024383	0.00244321	0.00244805	0.00245279	0.00245745	0.00246203	0.00246652	0.00247095	0.00247531	0.00247959	0.00248381	0.00248797	0.00249208	0.00249613	0.00250014	0.00250411	0.00250804	0.00251191	0.00251575	0.00251955	0.00252329	0.00252699	0.00253065	0.00253427	0.00253785	0.0025414	0.00254492	0.00254841	0.00255187	0.00255531	0.00255875	0.00256215	0.00256554	0.00256891	0.00257234	0.00257583	0.00257938	0.00258299	0.00258667	0.00259042	0.00259423	0.00259812	0.00260207	0.00260611	0.00261021	0.0026144	0.00261867	0.00262301	0.00262745	0.00263196	0.00263657	0.00264128	0.00264609	0.00265101	0.00265603	0.00266116	0.00266641	0.00267177	0.00267724	0.00268284	0.00268857	0.00269445	0.00270048	0.00270666	0.00271301	0.00271953	0.00272622	0.00273308	0.00274013	0.00274739	0.00275485	0.00276253	0.00277045	0.00277862	0.00278707	0.00279579	0.00280481	0.00281416	0.00282385	0.00283391	0.00284438	0.0028553	0.00286672	0.00287866	0.0028912	0.00290439	0.0029183	0.00293299	0.00294855	0.00296507	0.00298272	0.00300169	0.00302217	0.00304446	0.00306914	0.00309665	0.00312717	0.00316118	0.0031993	0.00324248	0.00329197	0.00334941	0.00341875	0.00351062	0.00364229	0.0038317	0.00411983	0.00468829	
0.00707815	0.00213751	0.00215793	0.00215318	0.00215202	0.00215474	0.00216006	0.00216702	0.00217503	0.00218384	0.00219335	0.00220326	0.00221324	0.00222325	0.00223323	0.00224314	0.00225294	0.00226259	0.00227206	0.00228132	0.00229038	0.00229924	0.00230787	0.00231627	0.00232445	0.0023324	0.00234014	0.00234767	0.00235504	0.00236219	0.00236915	0.00237593	0.00238253	0.00238895	0.0023952	0.0024013	0.00240725	0.00241306	0.00241873	0.00242429	0.00242972	0.00243503	0.00244024	0.00244534	0.00245035	0.00245526	0.00246008	0.00246482	0.00246949	0.00247406	0.00247855	0.00248297	0.0024873	0.00249157	0.00249578	0.00249994	0.00250404	0.0025081	0.00251212	0.00251611	0.00252006	0.00252396	0.00252783	0.00253165	0.00253543	0.00253917	0.00254288	0.00254655	0.0025502	0.00255382	0.0025574	0.00256097	0.00256453	0.00256808	0.00257161	0.00257513	0.00257866	0.00258227	0.00258595	0.00258969	0.0025935	0.00259738	0.00260132	0.00260533	0.00260942	0.00261357	0.0026178	0.0026221	0.00262648	0.00263094	0.00263548	0.0026401	0.00264481	0.00264959	0.00265446	0.00265943	0.00266448	0.00266963	0.00267488	0.00268023	0.00268568	0.00269123	0.0026969	0.00270267	0.00270856	0.00271457	0.0027207	0.00272696	0.00273335	0.00273989	0.00274658	0.00275342	0.00276044	0.00276766	0.00277517	0.00278295	0.00279101	0.00279935	0.00280799	0.00281696	0.00282627	0.00283594	0.002846	0.00285649	0.00286746	0.00287893	0.00289096	0.0029036	0.00291692	0.00293097	0.00294585	0.00296162	0.00297838	0.00299627	0.00301541	0.00303599	0.00305823	0.00308241	0.00310916	0.00313933	0.00317321	0.00321144	0.00325486	0.00330467	0.00336244	0.0034308	0.00351924	0.0036477	0.00383606	0.00412373	0.00469301	
0.00707815	0.00214767	0.00216517	0.00215909	0.00215744	0.00216006	0.00216551	0.00217264	0.00218086	0.00218985	0.0021995	0.0022096	0.00221978	0.00222999	0.00224013	0.00225018	0.00226012	0.0022699	0.0022795	0.0022889	0.00229809	0.00230707	0.00231583	0.00232437	0.00233269	0.00234079	0.00234867	0.00235633	0.00236382	0.00237114	0.00237827	0.00238521	0.00239196	0.00239853	0.00240494	0.0024112	0.00241731	0.00242327	0.0024291	0.00243481	0.0024404	0.00244586	0.00245121	0.00245644	0.00246157	0.0024666	0.00247155	0.00247641	0.00248117	0.00248583	0.00249041	0.00249491	0.00249933	0.00250368	0.00250798	0.00251221	0.00251638	0.00252052	0.00252462	0.00252869	0.00253272	0.00253671	0.00254066	0.00254457	0.00254845	0.00255229	0.00255611	0.00255989	0.00256365	0.00256738	0.00257109	0.00257477	0.00257843	0.00258208	0.00258572	0.00258934	0.00259295	0.00259661	0.00260033	0.00260413	0.00260797	0.00261189	0.00261588	0.00261995	0.00262408	0.00262829	0.00263257	0.00263693	0.00264137	0.00264589	0.00265049	0.00265517	0.00265994	0.00266479	0.00266974	0.00267478	0.00267991	0.00268514	0.00269047	0.0026959	0.00270144	0.00270709	0.00271285	0.00271872	0.00272471	0.00273082	0.00273705	0.00274343	0.00274993	0.00275658	0.00276338	0.00277034	0.00277746	0.00278476	0.00279224	0.00279994	0.00280785	0.00281602	0.00282446	0.00283321	0.00284231	0.00285181	0.00286172	0.00287208	0.00288293	0.00289431	0.00290627	0.00291885	0.00293211	0.00294615	0.00296104	0.00297688	0.00299376	0.00301178	0.00303109	0.00305188	0.00307437	0.00309883	0.00312561	0.00315536	0.00318881	0.00322679	0.00327015	0.00332005	0.00337822	0.00344705	0.00353352	0.00365891	0.0038455	0.00413162	0.00470122	
0.00707815	0.00215857	0.00217338	0.00216631	0.00216438	0.00216702	0.00217264	0.00218001	0.00218844	0.00219764	0.00220745	0.00221774	0.00222814	0.00223852	0.00224882	0.00225904	0.00226912	0.00227904	0.00228878	0.00229831	0.00230763	0.00231675	0.00232565	0.00233433	0.0023428	0.00235105	0.00235908	0.00236692	0.00237457	0.00238206	0.00238936	0.00239646	0.00240339	0.00241014	0.00241672	0.00242314	0.00242941	0.00243554	0.00244153	0.00244738	0.00245311	0.00245871	0.0024642	0.00246955	0.00247482	0.00247998	0.00248504	0.00249	0.00249485	0.00249961	0.00250429	0.00250888	0.00251341	0.00251785	0.00252223	0.00252654	0.00253081	0.00253503	0.0025392	0.00254333	0.00254743	0.00255148	0.00255549	0.00255945	0.00256337	0.00256724	0.00257109	0.0025749	0.00257868	0.00258243	0.00258614	0.00258982	0.00259349	0.00259716	0.00260081	0.00260443	0.00260804	0.0026117	0.00261543	0.00261921	0.00262307	0.00262699	0.00263099	0.00263506	0.00263921	0.00264343	0.00264772	0.0026521	0.00265656	0.00266109	0.00266572	0.00267043	0.00267522	0.00268011	0.00268509	0.00269016	0.00269534	0.00270061	0.00270598	0.00271147	0.00271706	0.00272276	0.00272857	0.00273451	0.00274056	0.00274674	0.00275305	0.0027595	0.00276609	0.00277283	0.00277971	0.00278676	0.00279397	0.00280135	0.00280891	0.00281668	0.00282465	0.00283285	0.00284132	0.00285006	0.00285913	0.00286853	0.00287832	0.00288853	0.00289922	0.00291044	0.00292225	0.00293469	0.00294785	0.00296179	0.00297659	0.00299236	0.0030092	0.00302723	0.00304663	0.00306752	0.00309012	0.00311471	0.00314164	0.00317145	0.00320482	0.00324256	0.00328571	0.00333554	0.00339378	0.00346299	0.00354886	0.00367193	0.00385678	0.00414143	0.00471059	
0.00707815	0.00216977	0.00218234	0.00217441	0.00217232	0.00217503	0.00218086	0.00218844	0.00219707	0.00220644	0.0022164	0.00222685	0.00223747	0.00224805	0.00225855	0.00226894	0.00227919	0.00228925	0.00229914	0.00230884	0.00231833	0.00232762	0.00233669	0.00234556	0.00235421	0.00236265	0.00237086	0.00237887	0.00238668	0.00239431	0.00240174	0.00240898	0.00241604	0.00242291	0.0024296	0.00243613	0.00244252	0.00244876	0.00245486	0.00246082	0.00246665	0.00247235	0.00247792	0.00248339	0.00248875	0.00249399	0.00249913	0.00250416	0.00250909	0.00251392	0.00251866	0.00252331	0.00252789	0.0025324	0.00253684	0.0025412	0.0025455	0.00254976	0.00255397	0.00255813	0.00256225	0.00256632	0.00257034	0.0025743	0.00257823	0.00258212	0.00258598	0.0025898	0.00259359	0.00259733	0.00260104	0.00260472	0.00260838	0.00261204	0.00261568	0.00261929	0.00262289	0.00262654	0.00263026	0.00263404	0.00263788	0.0026418	0.00264579	0.00264985	0.00265399	0.00265821	0.0026625	0.00266687	0.00267132	0.00267586	0.00268049	0.0026852	0.00269	0.00269489	0.00269989	0.00270498	0.00271017	0.00271547	0.00272087	0.00272638	0.002732	0.00273774	0.00274359	0.00274957	0.00275568	0.00276191	0.00276827	0.00277477	0.00278141	0.0027882	0.00279515	0.00280225	0.00280952	0.00281697	0.0028246	0.00283243	0.00284047	0.00284874	0.00285725	0.00286603	0.0028751	0.00288451	0.00289428	0.00290447	0.00291511	0.00292625	0.00293795	0.00295027	0.00296329	0.0029771	0.00299178	0.00300743	0.00302419	0.00304218	0.00306154	0.00308242	0.0031051	0.00312977	0.0031568	0.00318666	0.00322003	0.0032577	0.0033007	0.00335039	0.00340859	0.00347798	0.00356361	0.00368527	0.00386858	0.00415227	0.0047205	
0.00707815	0.00218124	0.00219193	0.00218319	0.00218102	0.00218384	0.00218985	0.00219764	0.00220644	0.00221596	0.00222605	0.00223661	0.00224746	0.00225826	0.00226897	0.00227955	0.00228998	0.00230025	0.00231033	0.00232022	0.00232991	0.00233939	0.00234866	0.00235772	0.00236655	0.00237517	0.00238355	0.0023917	0.00239963	0.00240736	0.00241492	0.00242227	0.00242941	0.00243637	0.00244315	0.00244977	0.00245623	0.00246253	0.00246869	0.00247469	0.00248056	0.00248631	0.00249195	0.00249746	0.00250286	0.00250814	0.00251331	0.00251836	0.00252332	0.00252819	0.00253297	0.00253766	0.00254227	0.0025468	0.00255125	0.00255564	0.00255998	0.00256425	0.00256846	0.00257263	0.00257674	0.00258081	0.00258484	0.00258881	0.00259275	0.00259664	0.0026005	0.00260432	0.00260809	0.00261183	0.00261553	0.0026192	0.00262285	0.00262649	0.00263012	0.00263372	0.00263731	0.00264094	0.00264464	0.0026484	0.00265223	0.00265614	0.00266011	0.00266416	0.00266828	0.00267247	0.00267675	0.00268111	0.00268555	0.00269007	0.00269469	0.00269939	0.00270419	0.00270908	0.00271407	0.00271916	0.00272436	0.00272966	0.00273507	0.00274059	0.00274623	0.00275198	0.00275786	0.00276386	0.00276999	0.00277625	0.00278264	0.00278918	0.00279586	0.00280269	0.00280968	0.00281684	0.00282417	0.00283168	0.00283937	0.00284727	0.00285539	0.00286373	0.00287231	0.00288115	0.00289026	0.00289968	0.00290946	0.00291963	0.00293024	0.00294134	0.00295298	0.00296522	0.00297815	0.00299186	0.00300642	0.00302195	0.00303857	0.00305645	0.00307575	0.00309666	0.00311936	0.00314407	0.00317115	0.00320101	0.00323433	0.00327194	0.00331488	0.00336448	0.00342259	0.00349205	0.00357763	0.00369821	0.0038804	0.00416374	0.00473062	
