c	norm
2.98	3.10545e-11
3	4.96089e-11
3.02	1.46861e-10
3.04	4.79161e-11
3.06	4.63493e-11
3.08	5.95552e-11
3.1	5.42417e-11
3.12	6.67029e-11
3.14	3.66935e-11
3.16	6.2717e-11
3.18	1.06364e-10
3.2	9.94131e-12
3.22	3.52976e-11
3.24	1.11277e-11
3.26	6.57399e-11
3.28	3.75799e-11
3.3	3.37977e-11
3.32	4.77089e-11
3.34	2.01069e-11
3.36	4.20322e-11
3.38	1.63047e-12
3.4	6.91051e-12
3.42	1.75407e-11
3.44	2.4205e-11
3.46	2.58718e-12
3.48	3.21538e-12
3.5	2.08782e-11
3.52	1.81112e-11
3.54	8.09605e-12
3.56	5.59537e-11
3.58	4.55574e-12
3.6	1.3779e-11
3.62	3.05794e-12
3.64	3.3994e-11
3.66	4.15257e-11
3.68	9.08212e-12
3.7	1.77657e-11
3.72	5.1269e-12
3.74	4.06029e-11
3.76	3.12011e-12
3.78	1.09056e-11
3.8	3.49965e-11
3.82	8.78183e-12
3.84	3.3232e-12
3.86	7.90903e-12
3.88	3.1838e-11
3.9	9.32634e-12
3.92	8.20921e-12
3.94	3.13612e-12
3.96	4.89188e-11
3.98	3.16444e-11
4	2.36687e-12
4.04	3.56087e-11
4.08	3.41518e-11
4.12	1.37407e-11
4.16	3.11721e-12
4.2	2.05865e-11
4.24	4.76966e-12
4.28	2.30347e-11
4.32	2.77547e-11
4.36	6.26988e-12
4.4	1.53132e-11
4.44	1.5864e-12
4.48	2.90123e-11
4.52	9.2273e-12
4.56	2.99695e-11
4.6	5.85411e-12
4.64	2.4241e-11
4.68	7.63953e-12
4.72	4.5614e-12
4.76	2.21497e-11
4.8	4.22816e-13
4.84	1.80497e-11
4.88	3.94239e-12
4.92	1.63033e-12
4.96	7.77984e-12
5	4.00373e-12
5.04	3.9661e-13
5.08	4.53186e-12
5.12	7.01206e-13
5.16	4.72616e-12
5.2	5.08193e-13
5.24	4.86881e-12
5.28	5.02053e-12
5.32	4.48704e-12
5.36	4.21466e-12
5.4	4.3068e-12
5.44	3.07684e-12
5.48	2.64516e-12
5.52	3.22511e-12
5.56	1.37584e-12
5.6	2.52462e-12
5.64	5.68021e-12
5.68	5.18223e-12
5.72	1.0203e-12
5.76	2.58169e-12
5.8	1.86997e-12
5.84	6.62425e-12
5.88	1.56147e-12
5.92	9.75382e-13
5.96	9.27753e-13
6	2.4593e-12
6.04	1.09535e-12
6.08	1.08288e-12
6.12	4.9519e-12
6.16	5.86008e-12
6.2	2.45487e-13
6.24	2.64013e-12
6.28	3.15134e-12
6.32	3.164e-13
6.36	6.71001e-13
6.4	2.34107e-12
6.44	1.66968e-12
6.48	2.54867e-12
6.52	9.6965e-13
6.56	9.55537e-13
6.6	7.92634e-13
6.64	4.56006e-13
6.68	2.77145e-12
6.72	1.4397e-12
6.76	2.60166e-12
6.8	2.8136e-12
6.84	1.80781e-12
6.88	1.84944e-12
6.92	1.12995e-13
6.96	3.3759e-13
7	4.1333e-13
