c	norm
2.58	0.000259441
2.6	0.000253567
2.62	0.000247847
2.64	0.000242277
2.66	0.000236853
2.68	0.00023157
2.7	0.000226426
2.72	0.000221415
2.74	0.000216535
2.76	0.000211781
2.78	0.00020715
2.8	0.000202639
2.82	0.000198244
2.84	0.000193962
2.86	0.00018979
2.88	0.000185724
2.9	0.000181763
2.92	0.000177902
2.94	0.000174139
2.96	0.000170471
2.98	0.000166896
3	0.00016341
3.02	0.000160012
3.04	0.000156699
3.06	0.000153468
3.08	0.000150318
3.1	0.000147246
3.12	0.000144249
3.14	0.000141326
3.16	0.000138475
3.18	0.000135693
3.2	0.000132979
3.22	0.000130331
3.24	0.000127746
3.26	0.000125224
3.28	0.000122763
3.3	0.00012036
3.32	0.000118015
3.34	0.000115725
3.36	0.000113489
3.38	0.000111306
3.4	0.000109175
3.42	0.000107093
3.44	0.00010506
3.46	0.000103073
3.48	0.000101133
3.5	9.92377e-05
3.52	9.73857e-05
3.54	9.55759e-05
3.56	9.38075e-05
3.58	9.20793e-05
3.6	9.039e-05
3.62	8.87388e-05
3.64	8.71247e-05
3.66	8.55466e-05
3.68	8.40036e-05
3.7	8.2495e-05
3.72	8.10197e-05
3.74	7.95767e-05
3.76	7.81654e-05
3.78	7.6785e-05
3.8	7.54345e-05
3.82	7.41134e-05
3.84	7.28208e-05
3.86	7.15559e-05
3.88	7.03181e-05
3.9	6.91068e-05
3.92	6.79213e-05
3.94	6.67609e-05
3.96	6.56249e-05
3.98	6.45128e-05
4	6.3424e-05
4.04	6.13141e-05
4.08	5.92905e-05
4.12	5.73492e-05
4.16	5.54864e-05
4.2	5.36981e-05
4.24	5.1981e-05
4.28	5.03316e-05
4.32	4.87468e-05
4.36	4.72237e-05
4.4	4.57594e-05
4.44	4.43512e-05
4.48	4.29966e-05
4.52	4.16931e-05
4.56	4.04387e-05
4.6	3.92307e-05
4.64	3.80676e-05
4.68	3.69471e-05
4.72	3.58675e-05
4.76	3.48268e-05
4.8	3.38237e-05
4.84	3.28563e-05
4.88	3.19232e-05
4.92	3.1023e-05
4.96	3.01542e-05
5	2.93156e-05
5.04	2.85059e-05
5.08	2.77239e-05
5.12	2.69686e-05
5.16	2.62388e-05
5.2	2.55335e-05
5.24	2.48517e-05
5.28	2.41925e-05
5.32	2.3555e-05
5.36	2.29384e-05
5.4	2.23418e-05
5.44	2.17645e-05
5.48	2.12056e-05
5.52	2.06646e-05
5.56	2.01408e-05
5.6	1.96334e-05
5.64	1.9142e-05
5.68	1.86658e-05
5.72	1.82042e-05
5.76	1.77569e-05
5.8	1.73233e-05
5.84	1.69027e-05
5.88	1.64949e-05
5.92	1.60994e-05
5.96	1.57155e-05
6	1.53431e-05
6.04	1.49817e-05
6.08	1.46308e-05
6.12	1.42901e-05
6.16	1.39593e-05
6.2	1.3638e-05
6.24	1.33259e-05
6.28	1.30227e-05
6.32	1.27281e-05
6.36	1.24418e-05
6.4	1.21634e-05
6.44	1.18928e-05
6.48	1.16297e-05
6.52	1.13738e-05
6.56	1.1125e-05
6.6	1.08829e-05
