t	norma	normb	norm
0.693	0.162236	0.179158	0.000300599
0.694	0.161014	0.177741	0.000300599
0.695	0.159799	0.176331	0.000300599
0.696	0.15859	0.17493	0.000300599
0.697	0.157386	0.173535	0.000300599
0.698	0.156188	0.172149	0.000300599
0.699	0.154996	0.17077	0.000300599
0.7	0.15381	0.169398	0.000300599
0.701	0.15263	0.168034	0.000300599
0.702	0.151455	0.166677	0.000300599
0.703	0.150286	0.165327	0.000300599
0.704	0.149123	0.163985	0.000300599
0.705	0.147965	0.162651	0.000300599
0.706	0.146813	0.161323	0.000300599
0.707	0.145667	0.160003	0.000300599
0.708	0.144526	0.15869	0.000300599
0.709	0.143391	0.157384	0.000300599
0.71	0.142261	0.156086	0.000300599
0.711	0.141138	0.154794	0.000300599
0.712	0.140019	0.15351	0.000300599
0.713	0.138907	0.152233	0.000300599
0.714	0.1378	0.150963	0.000300599
0.715	0.136698	0.1497	0.000300599
0.716	0.135602	0.148444	0.000300599
0.717	0.134511	0.147196	0.000300599
0.718	0.133426	0.145954	0.000300599
0.719	0.132347	0.144719	0.000300599
0.72	0.131272	0.143491	0.000300599
0.721	0.130204	0.14227	0.000300599
0.722	0.12914	0.141056	0.000300599
0.723	0.128082	0.139848	0.000300599
0.724	0.12703	0.138648	0.000300599
0.725	0.125983	0.137454	0.000300599
0.726	0.124941	0.136267	0.000300599
0.727	0.123905	0.135087	0.000300599
0.728	0.122874	0.133914	0.000300599
0.729	0.121848	0.132747	0.000300599
0.73	0.120828	0.131587	0.000300599
0.731	0.119813	0.130434	0.000300599
0.732	0.118803	0.129287	0.000300599
0.733	0.117798	0.128147	0.000300599
0.734	0.116799	0.127013	0.000300599
0.735	0.115805	0.125886	0.000300599
0.736	0.114816	0.124766	0.000300599
0.737	0.113832	0.123652	0.000300599
0.738	0.112854	0.122545	0.000300599
0.739	0.111881	0.121444	0.000300599
0.74	0.110913	0.120349	0.000300599
0.741	0.10995	0.119261	0.000300599
0.742	0.108992	0.11818	0.000300599
0.743	0.108039	0.117105	0.000300599
0.744	0.107092	0.116036	0.000300599
0.745	0.106149	0.114973	0.000300599
0.746	0.105212	0.113917	0.000300599
0.747	0.10428	0.112867	0.000300599
0.748	0.103352	0.111823	0.000300599
0.749	0.10243	0.110786	0.000300599
0.75	0.101513	0.109754	0.000300599
0.751	0.100601	0.108729	0.000300599
0.752	0.0996936	0.10771	0.000300599
0.753	0.0987914	0.106698	0.000300599
0.754	0.0978942	0.105691	0.000300599
0.755	0.0970019	0.10469	0.000300599
0.756	0.0961146	0.103696	0.000300599
0.757	0.0952323	0.102707	0.000300599
0.758	0.0943549	0.101725	0.000300599
0.759	0.0934824	0.100749	0.000300599
0.76	0.0926148	0.0997786	0.000300599
0.761	0.091752	0.0988142	0.000300599
0.762	0.0908941	0.0978558	0.000300599
0.763	0.0900411	0.0969033	0.000300599
0.764	0.0891929	0.0959567	0.000300599
0.765	0.0883495	0.095016	0.000300599
0.766	0.087511	0.0940812	0.000300599
0.767	0.0866773	0.0931523	0.000300599
0.768	0.0858483	0.0922291	0.000300599
0.769	0.0850241	0.0913118	0.000300599
0.77	0.0842047	0.0904002	0.000300599
0.771	0.08339	0.0894944	0.000300599
0.772	0.08258	0.0885943	0.000300599
0.773	0.0817748	0.0877	0.000300599
0.774	0.0809744	0.0868113	0.000300599
0.775	0.0801786	0.0859284	0.000300599
0.776	0.0793875	0.0850511	0.000300599
0.777	0.078601	0.0841794	0.000300599
0.778	0.0778193	0.0833134	0.000300599
0.779	0.0770421	0.0824529	0.000300599
0.78	0.0762696	0.081598	0.000300599
0.781	0.0755017	0.0807487	0.000300599
0.782	0.0747384	0.0799049	0.000300599
0.783	0.0739798	0.0790667	0.000300599
0.784	0.0732257	0.078234	0.000300599
0.785	0.0724762	0.0774067	0.000300599
0.786	0.0717313	0.0765849	0.000300599
0.787	0.0709909	0.0757685	0.000300599
0.788	0.070255	0.0749576	0.000300599
0.789	0.0695237	0.074152	0.000300599
0.79	0.0687968	0.0733518	0.000300599
0.791	0.0680745	0.072557	0.000300599
0.792	0.0673567	0.0717675	0.000300599
0.793	0.0666433	0.0709834	0.000300599
0.794	0.0659345	0.0702046	0.000300599
0.795	0.06523	0.0694311	0.000300599
0.796	0.06453	0.0686628	0.000300599
0.797	0.0638344	0.0678998	0.000300599
0.798	0.0631433	0.067142	0.000300599
0.799	0.0624566	0.0663894	0.000300599
0.8	0.0617742	0.065642	0.000300599
0.801	0.0610962	0.0648998	0.000300599
0.802	0.0604225	0.0641627	0.000300599
0.803	0.0597533	0.0634308	0.000300599
0.804	0.0590884	0.062704	0.000300599
0.805	0.0584279	0.0619823	0.000300599
0.806	0.0577716	0.0612657	0.000300599
0.807	0.0571197	0.0605542	0.000300599
0.808	0.0564721	0.0598477	0.000300599
0.809	0.0558287	0.0591462	0.000300599
0.81	0.0551896	0.0584498	0.000300599
0.811	0.0545548	0.0577583	0.000300599
0.812	0.0539242	0.0570718	0.000300599
0.813	0.0532979	0.0563903	0.000300599
0.814	0.0526758	0.0557137	0.000300599
0.815	0.0520579	0.0550421	0.000300599
0.816	0.0514443	0.0543753	0.000300599
0.817	0.0508349	0.0537135	0.000300599
0.818	0.0502296	0.0530565	0.000300599
0.819	0.0496285	0.0524044	0.000300599
0.82	0.0490316	0.0517571	0.000300599
0.821	0.0484388	0.0511146	0.000300599
0.822	0.0478501	0.050477	0.000300599
0.823	0.0472656	0.0498441	0.000300599
0.824	0.0466853	0.049216	0.000300599
0.825	0.046109	0.0485926	0.000300599
0.826	0.0455368	0.047974	0.000300599
0.827	0.0449687	0.0473601	0.000300599
0.828	0.0444046	0.0467509	0.000300599
0.829	0.0438447	0.0461464	0.000300599
0.83	0.0432887	0.0455466	0.000300599
0.831	0.0427369	0.0449514	0.000300599
0.832	0.0421891	0.0443608	0.000300599
0.833	0.0416453	0.0437749	0.000300599
0.834	0.0411055	0.0431936	0.000300599
0.835	0.0405697	0.0426169	0.000300599
0.836	0.0400379	0.0420447	0.000300599
0.837	0.03951	0.0414771	0.000300599
0.838	0.0389862	0.0409141	0.000300599
0.839	0.0384663	0.0403555	0.000300599
0.84	0.0379503	0.0398015	0.000300599
0.841	0.0374383	0.039252	0.000300599
0.842	0.0369302	0.0387069	0.000300599
0.843	0.036426	0.0381663	0.000300599
0.844	0.0359257	0.0376302	0.000300599
0.845	0.0354293	0.0370984	0.000300599
0.846	0.0349369	0.0365712	0.000300599
0.847	0.0344483	0.0360483	0.000300599
0.848	0.0339635	0.0355298	0.000300599
0.849	0.0334826	0.0350156	0.000300599
0.85	0.0330055	0.0345058	0.000300599
0.851	0.0325323	0.0340003	0.000300599
0.852	0.0320629	0.0334992	0.000300599
0.853	0.0315974	0.0330024	0.000300599
0.854	0.0311356	0.0325099	0.000300599
0.855	0.0306776	0.0320217	0.000300599
0.856	0.0302234	0.0315377	0.000300599
0.857	0.0297729	0.0310579	0.000300599
0.858	0.0293262	0.0305824	0.000300599
0.859	0.0288833	0.0301111	0.000300599
0.86	0.0284442	0.0296441	0.000300599
0.861	0.0280088	0.0291812	0.000300599
0.862	0.027577	0.0287225	0.000300599
0.863	0.027149	0.0282679	0.000300599
0.864	0.0267247	0.0278175	0.000300599
0.865	0.0263041	0.0273711	0.000300599
0.866	0.0258872	0.026929	0.000300599
0.867	0.0254739	0.026491	0.000300599
0.868	0.0250644	0.026057	0.000300599
0.869	0.0246585	0.0256271	0.000300599
0.87	0.0242562	0.0252013	0.000300599
0.871	0.0238575	0.0247795	0.000300599
0.872	0.0234624	0.0243616	0.000300599
0.873	0.023071	0.0239479	0.000300599
0.874	0.0226832	0.0235382	0.000300599
0.875	0.0222991	0.0231325	0.000300599
0.876	0.0219185	0.0227307	0.000300599
0.877	0.0215414	0.0223329	0.000300599
0.878	0.021168	0.021939	0.000300599
0.879	0.0207981	0.0215491	0.000300599
0.88	0.0204317	0.0211631	0.000300599
0.881	0.0200688	0.0207809	0.000300599
0.882	0.0197095	0.0204027	0.000300599
0.883	0.0193538	0.0200284	0.000300599
0.884	0.0190016	0.019658	0.000300599
0.885	0.0186529	0.0192914	0.000300599
0.886	0.0183076	0.0189287	0.000300599
0.887	0.0179658	0.0185697	0.000300599
0.888	0.0176275	0.0182145	0.000300599
0.889	0.0172927	0.0178632	0.000300599
0.89	0.0169613	0.0175157	0.000300599
0.891	0.0166334	0.0171719	0.000300599
0.892	0.0163089	0.0168319	0.000300599
0.893	0.0159879	0.0164957	0.000300599
0.894	0.0156703	0.0161632	0.000300599
0.895	0.0153561	0.0158344	0.000300599
0.896	0.0150453	0.0155094	0.000300599
0.897	0.0147379	0.015188	0.000300599
0.898	0.0144339	0.0148703	0.000300599
0.899	0.0141332	0.0145563	0.000300599
0.9	0.013836	0.014246	0.000300599
0.901	0.0135421	0.0139392	0.000300599
0.902	0.0132515	0.0136362	0.000300599
0.903	0.0129643	0.0133367	0.000300599
0.904	0.0126804	0.0130409	0.000300599
0.905	0.0123998	0.0127487	0.000300599
0.906	0.0121226	0.0124601	0.000300599
0.907	0.0118487	0.012175	0.000300599
0.908	0.0115781	0.0118935	0.000300599
0.909	0.0113108	0.0116156	0.000300599
0.91	0.0110467	0.0113412	0.000300599
0.911	0.010786	0.0110703	0.000300599
0.912	0.0105285	0.0108029	0.000300599
0.913	0.0102743	0.0105391	0.000300599
0.914	0.0100233	0.0102787	0.000300599
0.915	0.0097756	0.0100218	0.000300599
0.916	0.00953113	0.00976841	0.000300599
0.917	0.0092899	0.00951846	0.000300599
0.918	0.00905188	0.00927195	0.000300599
0.919	0.0088171	0.00902889	0.000300599
0.92	0.00858547	0.00878921	0.000300599
0.921	0.008357	0.00855288	0.000300599
0.922	0.00813176	0.00832001	0.000300599
0.923	0.00790972	0.00809056	0.000300599
0.924	0.00769087	0.00786448	0.000300599
0.925	0.00747519	0.00764178	0.000300599
0.926	0.00726266	0.00742242	0.000300599
0.927	0.00705326	0.00720639	0.000300599
0.928	0.00684699	0.0069937	0.000300599
0.929	0.00664389	0.00678433	0.000300599
0.93	0.0064439	0.00657828	0.000300599
0.931	0.00624705	0.00637555	0.000300599
0.932	0.00605324	0.00617605	0.000300599
0.933	0.00586253	0.00597981	0.000300599
0.934	0.00567495	0.00578688	0.000300599
0.935	0.00549046	0.00559721	0.000300599
0.936	0.00530905	0.00541079	0.000300599
0.937	0.0051307	0.00522758	0.000300599
0.938	0.00495538	0.00504757	0.000300599
0.939	0.00478311	0.00487077	0.000300599
0.94	0.0046139	0.0046972	0.000300599
0.941	0.00444768	0.00452676	0.000300599
0.942	0.00428449	0.00435949	0.000300599
0.943	0.00412431	0.00419538	0.000300599
0.944	0.00396714	0.00403442	0.000300599
0.945	0.00381296	0.00387661	0.000300599
0.946	0.00366183	0.00372197	0.000300599
0.947	0.00351365	0.00357042	0.000300599
0.948	0.00336846	0.00342199	0.000300599
0.949	0.00322624	0.00327666	0.000300599
0.95	0.00308695	0.00313438	0.000300599
0.951	0.0029506	0.00299517	0.000300599
0.952	0.00281723	0.00285906	0.000300599
0.953	0.00268677	0.00272603	0.000300599
0.954	0.00255926	0.00259613	0.000300599
0.955	0.00243477	0.00246931	0.000300599
0.956	0.00231323	0.00234555	0.000300599
0.957	0.00219461	0.00222481	0.000300599
0.958	0.00207895	0.00210709	0.000300599
0.959	0.0019662	0.00199237	0.000300599
0.96	0.00185638	0.00188068	0.000300599
0.961	0.00174948	0.00177199	0.000300599
0.962	0.00164554	0.00166628	0.000300599
0.963	0.00154453	0.00156359	0.000300599
0.964	0.00144649	0.00146406	0.000300599
0.965	0.00135141	0.0013676	0.000300599
0.966	0.0012593	0.00127416	0.000300599
0.967	0.0011701	0.00118372	0.000300599
0.968	0.00108379	0.00109622	0.000300599
0.969	0.0010004	0.00101174	0.000300599
0.97	0.000920052	0.000930404	0.000300599
0.971	0.000842789	0.00085212	0.000300599
0.972	0.00076853	0.000776946	0.000300599
0.973	0.000697339	0.000704956	0.000300599
0.974	0.000629244	0.000636127	0.000300599
0.975	0.000564344	0.000570422	0.000300599
0.976	0.000502767	0.000508199	0.000300599
0.977	0.000444408	0.000449271	0.000300599
0.978	0.00038966	0.000393924	0.000300599
0.979	0.00033856	0.000342314	0.000300599
0.98	0.000291398	0.000294678	0.000300599
0.981	0.000248572	0.000251383	0.000300599
0.982	0.000210661	0.000213009	0.000300599
0.983	0.00017875	0.000180614	0.000300599
0.984	0.000155267	0.000156553	0.000300599
0.985	0.000140724	0.000141564	0.000300599
0.986	0.000137275	0.000137515	0.000300599
0.987	0.000143974	0.00014396	0.000300599
0.988	0.000156118	0.000155933	0.000300599
0.989	0.000171518	0.000171332	0.000300599
0.99	0.000188723	0.000188508	0.000300599
0.991	0.000206717	0.000206538	0.000300599
0.992	0.000224479	0.000224342	0.000300599
0.993	0.000241173	0.000241066	0.000300599
0.994	0.00025643	0.000256359	0.000300599
0.995	0.000269832	0.000269794	0.000300599
0.996	0.000281167	0.000281145	0.000300599
0.997	0.00029021	0.000290199	0.000300599
0.998	0.000296663	0.000296663	0.000300599
0.999	0.000300599	0.000300596	0.000300599
1	nan	nan	0.000300599
