t	norma	normb	norm
0.604	0.0879564	0.0943417	6.29147e-05
0.605	0.0879177	0.0942788	6.29147e-05
0.606	0.0878775	0.0942142	6.29147e-05
0.607	0.0878357	0.0941479	6.29147e-05
0.608	0.0877923	0.0940801	6.29147e-05
0.609	0.0877474	0.0940106	6.29147e-05
0.61	0.0877009	0.0939396	6.29147e-05
0.611	0.0876529	0.0938669	6.29147e-05
0.612	0.0876034	0.0937927	6.29147e-05
0.613	0.0875523	0.093717	6.29147e-05
0.614	0.0874997	0.0936396	6.29147e-05
0.615	0.0874457	0.0935607	6.29147e-05
0.616	0.0873901	0.0934803	6.29147e-05
0.617	0.087333	0.0933983	6.29147e-05
0.618	0.0872744	0.0933148	6.29147e-05
0.619	0.0872144	0.0932298	6.29147e-05
0.62	0.0871529	0.0931432	6.29147e-05
0.621	0.0870899	0.0930552	6.29147e-05
0.622	0.0870254	0.0929657	6.29147e-05
0.623	0.0869595	0.0928747	6.29147e-05
0.624	0.0868922	0.0927822	6.29147e-05
0.625	0.0868234	0.0926882	6.29147e-05
0.626	0.0867532	0.0925928	6.29147e-05
0.627	0.0866815	0.0924959	6.29147e-05
0.628	0.0866085	0.0923975	6.29147e-05
0.629	0.086534	0.0922978	6.29147e-05
0.63	0.0864581	0.0921966	6.29147e-05
0.631	0.0863808	0.092094	6.29147e-05
0.632	0.0863021	0.0919899	6.29147e-05
0.633	0.086222	0.0918845	6.29147e-05
0.634	0.0861406	0.0917776	6.29147e-05
0.635	0.0860578	0.0916694	6.29147e-05
0.636	0.0859736	0.0915598	6.29147e-05
0.637	0.085888	0.0914488	6.29147e-05
0.638	0.0552107	0.0587492	6.29147e-05
0.639	0.0548411	0.0583436	6.29147e-05
0.64	0.0544732	0.0579399	6.29147e-05
0.641	0.0541069	0.0575382	6.29147e-05
0.642	0.0537423	0.0571384	6.29147e-05
0.643	0.0533794	0.0567407	6.29147e-05
0.644	0.0530182	0.0563449	6.29147e-05
0.645	0.0526586	0.055951	6.29147e-05
0.646	0.0523007	0.055559	6.29147e-05
0.647	0.0519444	0.055169	6.29147e-05
0.648	0.0515897	0.0547809	6.29147e-05
0.649	0.0512367	0.0543947	6.29147e-05
0.65	0.0508853	0.0540104	6.29147e-05
0.651	0.0505355	0.053628	6.29147e-05
0.652	0.0501874	0.0532475	6.29147e-05
0.653	0.0498409	0.0528689	6.29147e-05
0.654	0.049496	0.0524921	6.29147e-05
0.655	0.0491526	0.0521173	6.29147e-05
0.656	0.0488109	0.0517443	6.29147e-05
0.657	0.0484708	0.0513731	6.29147e-05
0.658	0.0481323	0.0510038	6.29147e-05
0.659	0.0477953	0.0506364	6.29147e-05
0.66	0.04746	0.0502707	6.29147e-05
0.661	0.0471262	0.049907	6.29147e-05
0.662	0.046794	0.049545	6.29147e-05
0.663	0.0464633	0.0491848	6.29147e-05
0.664	0.0461342	0.0488265	6.29147e-05
0.665	0.0458067	0.0484699	6.29147e-05
0.666	0.0454807	0.0481152	6.29147e-05
0.667	0.0451562	0.0477622	6.29147e-05
0.668	0.0448333	0.0474111	6.29147e-05
0.669	0.044512	0.0470617	6.29147e-05
0.67	0.0441921	0.0467141	6.29147e-05
0.671	0.0438738	0.0463682	6.29147e-05
0.672	0.043557	0.0460241	6.29147e-05
0.673	0.0432417	0.0456818	6.29147e-05
0.674	0.042928	0.0453412	6.29147e-05
0.675	0.0426157	0.0450023	6.29147e-05
0.676	0.042305	0.0446651	6.29147e-05
0.677	0.0419957	0.0443297	6.29147e-05
0.678	0.0416879	0.043996	6.29147e-05
0.679	0.0413816	0.0436641	6.29147e-05
0.68	0.0410768	0.0433338	6.29147e-05
0.681	0.0407735	0.0430052	6.29147e-05
0.682	0.0404717	0.0426784	6.29147e-05
0.683	0.0401713	0.0423532	6.29147e-05
0.684	0.0398724	0.0420297	6.29147e-05
0.685	0.0395749	0.0417078	6.29147e-05
0.686	0.0392789	0.0413877	6.29147e-05
0.687	0.0389844	0.0410692	6.29147e-05
0.688	0.0386913	0.0407524	6.29147e-05
0.689	0.0383996	0.0404372	6.29147e-05
0.69	0.0381094	0.0401236	6.29147e-05
0.691	0.0378206	0.0398118	6.29147e-05
0.692	0.0375332	0.0395015	6.29147e-05
0.693	0.0372473	0.0391929	6.29147e-05
0.694	0.0369627	0.0388859	6.29147e-05
0.695	0.0366796	0.0385805	6.29147e-05
0.696	0.0363979	0.0382767	6.29147e-05
0.697	0.0361176	0.0379745	6.29147e-05
0.698	0.0358388	0.0376739	6.29147e-05
0.699	0.0355613	0.037375	6.29147e-05
0.7	0.0352852	0.0370776	6.29147e-05
0.701	0.0350105	0.0367818	6.29147e-05
0.702	0.0347371	0.0364875	6.29147e-05
0.703	0.0344652	0.0361949	6.29147e-05
0.704	0.0341946	0.0359038	6.29147e-05
0.705	0.0339254	0.0356142	6.29147e-05
0.706	0.0336576	0.0353263	6.29147e-05
0.707	0.0333911	0.0350398	6.29147e-05
0.708	0.033126	0.034755	6.29147e-05
0.709	0.0328622	0.0344716	6.29147e-05
0.71	0.0325998	0.0341898	6.29147e-05
0.711	0.0323388	0.0339095	6.29147e-05
0.712	0.0320791	0.0336307	6.29147e-05
0.713	0.0318207	0.0333535	6.29147e-05
0.714	0.0315637	0.0330778	6.29147e-05
0.715	0.0313079	0.0328035	6.29147e-05
0.716	0.0310535	0.0325308	6.29147e-05
0.717	0.0308005	0.0322595	6.29147e-05
0.718	0.0305487	0.0319898	6.29147e-05
0.719	0.0302983	0.0317215	6.29147e-05
0.72	0.0300492	0.0314547	6.29147e-05
0.721	0.0298013	0.0311894	6.29147e-05
0.722	0.0295548	0.0309256	6.29147e-05
0.723	0.0293096	0.0306632	6.29147e-05
0.724	0.0290657	0.0304023	6.29147e-05
0.725	0.028823	0.0301428	6.29147e-05
0.726	0.0285817	0.0298848	6.29147e-05
0.727	0.0283416	0.0296282	6.29147e-05
0.728	0.0281028	0.0293731	6.29147e-05
0.729	0.0278653	0.0291194	6.29147e-05
0.73	0.0276291	0.0288671	6.29147e-05
0.731	0.0273941	0.0286163	6.29147e-05
0.732	0.0271603	0.0283668	6.29147e-05
0.733	0.0269279	0.0281188	6.29147e-05
0.734	0.0266967	0.0278722	6.29147e-05
0.735	0.0264667	0.027627	6.29147e-05
0.736	0.026238	0.0273832	6.29147e-05
0.737	0.0260105	0.0271407	6.29147e-05
0.738	0.0257843	0.0268997	6.29147e-05
0.739	0.0255593	0.0266601	6.29147e-05
0.74	0.0253356	0.0264218	6.29147e-05
0.741	0.025113	0.0261849	6.29147e-05
0.742	0.0248917	0.0259494	6.29147e-05
0.743	0.0246717	0.0257152	6.29147e-05
0.744	0.0244528	0.0254824	6.29147e-05
0.745	0.0242351	0.025251	6.29147e-05
0.746	0.0240187	0.0250209	6.29147e-05
0.747	0.0238034	0.0247921	6.29147e-05
0.748	0.0235894	0.0245647	6.29147e-05
0.749	0.0233766	0.0243386	6.29147e-05
0.75	0.0231649	0.0241139	6.29147e-05
0.751	0.0229545	0.0238905	6.29147e-05
0.752	0.0227452	0.0236684	6.29147e-05
0.753	0.0225371	0.0234476	6.29147e-05
0.754	0.0223302	0.0232281	6.29147e-05
0.755	0.0221245	0.02301	6.29147e-05
0.756	0.0219199	0.0227931	6.29147e-05
0.757	0.0217165	0.0225776	6.29147e-05
0.758	0.0215143	0.0223633	6.29147e-05
0.759	0.0213133	0.0221503	6.29147e-05
0.76	0.0211134	0.0219387	6.29147e-05
0.761	0.0209147	0.0217283	6.29147e-05
0.762	0.0207171	0.0215191	6.29147e-05
0.763	0.0205206	0.0213113	6.29147e-05
0.764	0.0203254	0.0211047	6.29147e-05
0.765	0.0201312	0.0208994	6.29147e-05
0.766	0.0199382	0.0206953	6.29147e-05
0.767	0.0197463	0.0204925	6.29147e-05
0.768	0.0195556	0.020291	6.29147e-05
0.769	0.019366	0.0200906	6.29147e-05
0.77	0.0191775	0.0198916	6.29147e-05
0.771	0.0189901	0.0196937	6.29147e-05
0.772	0.0188039	0.0194971	6.29147e-05
0.773	0.0186188	0.0193018	6.29147e-05
0.774	0.0184347	0.0191076	6.29147e-05
0.775	0.0182518	0.0189147	6.29147e-05
0.776	0.01807	0.018723	6.29147e-05
0.777	0.0178893	0.0185325	6.29147e-05
0.778	0.0177097	0.0183433	6.29147e-05
0.779	0.0175312	0.0181552	6.29147e-05
0.78	0.0173538	0.0179683	6.29147e-05
0.781	0.0171774	0.0177826	6.29147e-05
0.782	0.0170022	0.0175981	6.29147e-05
0.783	0.016828	0.0174148	6.29147e-05
0.784	0.016655	0.0172327	6.29147e-05
0.785	0.016483	0.0170518	6.29147e-05
0.786	0.016312	0.016872	6.29147e-05
0.787	0.0161422	0.0166934	6.29147e-05
0.788	0.0159734	0.016516	6.29147e-05
0.789	0.0158056	0.0163397	6.29147e-05
0.79	0.0156389	0.0161646	6.29147e-05
0.791	0.0154733	0.0159907	6.29147e-05
0.792	0.0153088	0.0158179	6.29147e-05
0.793	0.0151452	0.0156462	6.29147e-05
0.794	0.0149828	0.0154757	6.29147e-05
0.795	0.0148214	0.0153064	6.29147e-05
0.796	0.014661	0.0151382	6.29147e-05
0.797	0.0145016	0.0149711	6.29147e-05
0.798	0.0143433	0.0148051	6.29147e-05
0.799	0.014186	0.0146403	6.29147e-05
0.8	0.0140298	0.0144765	6.29147e-05
0.801	0.0138746	0.0143139	6.29147e-05
0.802	0.0137204	0.0141524	6.29147e-05
0.803	0.0135672	0.0139921	6.29147e-05
0.804	0.013415	0.0138328	6.29147e-05
0.805	0.0132639	0.0136746	6.29147e-05
0.806	0.0131137	0.0135175	6.29147e-05
0.807	0.0129646	0.0133616	6.29147e-05
0.808	0.0128165	0.0132067	6.29147e-05
0.809	0.0126694	0.0130529	6.29147e-05
0.81	0.0125232	0.0129002	6.29147e-05
0.811	0.0123781	0.0127485	6.29147e-05
0.812	0.012234	0.012598	6.29147e-05
0.813	0.0120908	0.0124485	6.29147e-05
0.814	0.0119487	0.0123	6.29147e-05
0.815	0.0118075	0.0121527	6.29147e-05
0.816	0.0116673	0.0120064	6.29147e-05
0.817	0.0115281	0.0118612	6.29147e-05
0.818	0.0113898	0.011717	6.29147e-05
0.819	0.0112526	0.0115739	6.29147e-05
0.82	0.0111163	0.0114318	6.29147e-05
0.821	0.010981	0.0112907	6.29147e-05
0.822	0.0108466	0.0111507	6.29147e-05
0.823	0.0107132	0.0110118	6.29147e-05
0.824	0.0105808	0.0108738	6.29147e-05
0.825	0.0104493	0.0107369	6.29147e-05
0.826	0.0103187	0.0106011	6.29147e-05
0.827	0.0101891	0.0104662	6.29147e-05
0.828	0.0100605	0.0103324	6.29147e-05
0.829	0.0099328	0.0101996	6.29147e-05
0.83	0.00980605	0.0100677	6.29147e-05
0.831	0.00968023	0.00993695	6.29147e-05
0.832	0.00955537	0.00980717	6.29147e-05
0.833	0.00943142	0.00967839	6.29147e-05
0.834	0.00930841	0.0095506	6.29147e-05
0.835	0.00918633	0.00942381	6.29147e-05
0.836	0.00906518	0.00929801	6.29147e-05
0.837	0.00894494	0.0091732	6.29147e-05
0.838	0.00882563	0.00904938	6.29147e-05
0.839	0.00870724	0.00892654	6.29147e-05
0.84	0.00858977	0.00880468	6.29147e-05
0.841	0.0084732	0.0086838	6.29147e-05
0.842	0.00835754	0.00856388	6.29147e-05
0.843	0.00824279	0.00844493	6.29147e-05
0.844	0.00812894	0.00832695	6.29147e-05
0.845	0.00801599	0.00820994	6.29147e-05
0.846	0.00790396	0.00809389	6.29147e-05
0.847	0.00779281	0.00797879	6.29147e-05
0.848	0.00768256	0.00786465	6.29147e-05
0.849	0.00757319	0.00775145	6.29147e-05
0.85	0.00746471	0.0076392	6.29147e-05
0.851	0.00735713	0.0075279	6.29147e-05
0.852	0.00725043	0.00741754	6.29147e-05
0.853	0.00714461	0.00730812	6.29147e-05
0.854	0.00703967	0.00719963	6.29147e-05
0.855	0.00693561	0.00709207	6.29147e-05
0.856	0.00683241	0.00698544	6.29147e-05
0.857	0.00673008	0.00687973	6.29147e-05
0.858	0.00662862	0.00677494	6.29147e-05
0.859	0.00652804	0.00667108	6.29147e-05
0.86	0.00642833	0.00656814	6.29147e-05
0.861	0.00632947	0.00646611	6.29147e-05
0.862	0.00623146	0.00636498	6.29147e-05
0.863	0.00613431	0.00626476	6.29147e-05
0.864	0.00603801	0.00616545	6.29147e-05
0.865	0.00594256	0.00606703	6.29147e-05
0.866	0.00584797	0.00596952	6.29147e-05
0.867	0.00575423	0.0058729	6.29147e-05
0.868	0.00566133	0.00577718	6.29147e-05
0.869	0.00556927	0.00568235	6.29147e-05
0.87	0.00547805	0.00558841	6.29147e-05
0.871	0.00538765	0.00549533	6.29147e-05
0.872	0.00529809	0.00540313	6.29147e-05
0.873	0.00520936	0.00531182	6.29147e-05
0.874	0.00512148	0.00522139	6.29147e-05
0.875	0.00503442	0.00513184	6.29147e-05
0.876	0.00494818	0.00504316	6.29147e-05
0.877	0.00486276	0.00495533	6.29147e-05
0.878	0.00477817	0.00486837	6.29147e-05
0.879	0.00469439	0.00478227	6.29147e-05
0.88	0.00461142	0.00469702	6.29147e-05
0.881	0.00452925	0.00461263	6.29147e-05
0.882	0.00444791	0.00452909	6.29147e-05
0.883	0.00436738	0.00444641	6.29147e-05
0.884	0.00428766	0.00436458	6.29147e-05
0.885	0.00420874	0.00428359	6.29147e-05
0.886	0.00413061	0.00420343	6.29147e-05
0.887	0.00405328	0.0041241	6.29147e-05
0.888	0.00397675	0.00404562	6.29147e-05
0.889	0.00390101	0.00396797	6.29147e-05
0.89	0.00382606	0.00389116	6.29147e-05
0.891	0.00375191	0.00381517	6.29147e-05
0.892	0.00367855	0.00374	6.29147e-05
0.893	0.00360597	0.00366566	6.29147e-05
0.894	0.00353418	0.00359214	6.29147e-05
0.895	0.00346317	0.00351944	6.29147e-05
0.896	0.00339293	0.00344754	6.29147e-05
0.897	0.00332346	0.00337646	6.29147e-05
0.898	0.00325477	0.00330618	6.29147e-05
0.899	0.00318686	0.00323672	6.29147e-05
0.9	0.00311972	0.00316806	6.29147e-05
0.901	0.00305333	0.00310019	6.29147e-05
0.902	0.00298772	0.00303313	6.29147e-05
0.903	0.00292287	0.00296685	6.29147e-05
0.904	0.00285878	0.00290137	6.29147e-05
0.905	0.00279546	0.00283669	6.29147e-05
0.906	0.00273288	0.00277279	6.29147e-05
0.907	0.00267107	0.00270968	6.29147e-05
0.908	0.00261	0.00264735	6.29147e-05
0.909	0.00254969	0.0025858	6.29147e-05
0.91	0.00249011	0.00252502	6.29147e-05
0.911	0.00243129	0.00246502	6.29147e-05
0.912	0.00237321	0.00240579	6.29147e-05
0.913	0.00231587	0.00234733	6.29147e-05
0.914	0.00225928	0.00228964	6.29147e-05
0.915	0.00220342	0.00223271	6.29147e-05
0.916	0.0021483	0.00217655	6.29147e-05
0.917	0.00209392	0.00212115	6.29147e-05
0.918	0.00204026	0.00206651	6.29147e-05
0.919	0.00198733	0.00201262	6.29147e-05
0.92	0.00193512	0.00195947	6.29147e-05
0.921	0.00188363	0.00190706	6.29147e-05
0.922	0.00183287	0.00185541	6.29147e-05
0.923	0.00178283	0.00180452	6.29147e-05
0.924	0.00173352	0.00175436	6.29147e-05
0.925	0.00168492	0.00170495	6.29147e-05
0.926	0.00163704	0.00165627	6.29147e-05
0.927	0.00158986	0.00160832	6.29147e-05
0.928	0.0015434	0.00156111	6.29147e-05
0.929	0.00149766	0.00151462	6.29147e-05
0.93	0.00145264	0.00146887	6.29147e-05
0.931	0.00140833	0.00142385	6.29147e-05
0.932	0.00136471	0.00137953	6.29147e-05
0.933	0.0013218	0.00133595	6.29147e-05
0.934	0.0012796	0.0012931	6.29147e-05
0.935	0.0012381	0.00125098	6.29147e-05
0.936	0.0011973	0.00120957	6.29147e-05
0.937	0.00115719	0.00116888	6.29147e-05
0.938	0.00111777	0.0011289	6.29147e-05
0.939	0.00107904	0.00108963	6.29147e-05
0.94	0.001041	0.00105107	6.29147e-05
0.941	0.00100364	0.00101321	6.29147e-05
0.942	0.00096697	0.000976046	6.29147e-05
0.943	0.000930977	0.000939583	6.29147e-05
0.944	0.000895662	0.000903817	6.29147e-05
0.945	0.000861038	0.000868751	6.29147e-05
0.946	0.000827118	0.000834384	6.29147e-05
0.947	0.000793874	0.000800707	6.29147e-05
0.948	0.000761312	0.000767748	6.29147e-05
0.949	0.00072943	0.000735491	6.29147e-05
0.95	0.00069822	0.000703922	6.29147e-05
0.951	0.000667685	0.000673041	6.29147e-05
0.952	0.000637827	0.000642854	6.29147e-05
0.953	0.000608633	0.000613339	6.29147e-05
0.954	0.00058013	0.000584506	6.29147e-05
0.955	0.000552299	0.000556354	6.29147e-05
0.956	0.000525134	0.000528895	6.29147e-05
0.957	0.000498628	0.00050212	6.29147e-05
0.958	0.000472785	0.00047602	6.29147e-05
0.959	0.000447617	0.000450593	6.29147e-05
0.96	0.000423135	0.000425859	6.29147e-05
0.961	0.000399323	0.000401817	6.29147e-05
0.962	0.000376175	0.000378452	6.29147e-05
0.963	0.000353706	0.000355751	6.29147e-05
0.964	0.000331911	0.000333748	6.29147e-05
0.965	0.000310772	0.00031243	6.29147e-05
0.966	0.000290324	0.000291796	6.29147e-05
0.967	0.000270559	0.000271852	6.29147e-05
0.968	0.000251475	0.000252596	6.29147e-05
0.969	0.000233075	0.00023405	6.29147e-05
0.97	0.000215399	0.00021621	6.29147e-05
0.971	0.000198432	0.000199089	6.29147e-05
0.972	0.000182199	0.000182709	6.29147e-05
0.973	0.000166708	0.000167094	6.29147e-05
0.974	0.000151961	0.000152231	6.29147e-05
0.975	0.000138007	0.000138178	6.29147e-05
0.976	0.000124884	0.000124958	6.29147e-05
0.977	0.000112644	0.000112632	6.29147e-05
0.978	0.000101395	0.000101308	6.29147e-05
0.979	9.13125e-05	9.11926e-05	6.29147e-05
0.98	8.26307e-05	8.24909e-05	6.29147e-05
0.981	7.50096e-05	7.48495e-05	6.29147e-05
0.982	6.82405e-05	6.80661e-05	6.29147e-05
0.983	6.22341e-05	6.20527e-05	6.29147e-05
0.984	5.69288e-05	5.67388e-05	6.29147e-05
0.985	5.22986e-05	5.20978e-05	6.29147e-05
0.986	4.83141e-05	4.8109e-05	6.29147e-05
0.987	4.50092e-05	4.48053e-05	6.29147e-05
0.988	4.24699e-05	4.22668e-05	6.29147e-05
0.989	4.09308e-05	4.07247e-05	6.29147e-05
0.99	4.12006e-05	4.10071e-05	6.29147e-05
0.991	4.33918e-05	4.32199e-05	6.29147e-05
0.992	4.63674e-05	4.62183e-05	6.29147e-05
0.993	4.96366e-05	4.95058e-05	6.29147e-05
0.994	5.29112e-05	5.28018e-05	6.29147e-05
0.995	5.59799e-05	5.58894e-05	6.29147e-05
0.996	5.85842e-05	5.85135e-05	6.29147e-05
0.997	6.06091e-05	6.05566e-05	6.29147e-05
0.998	6.20442e-05	6.20101e-05	6.29147e-05
0.999	6.29147e-05	6.28973e-05	6.29147e-05
1	nan	nan	6.29147e-05
