130810	124671	137324	138254	144454	141970	136664	153121	167074	130986	134310	136226	128510	136299	123595	134462	124682	148254	152119	123225	138903	146794	143529	129404	146511	144882	128130	137584	136608	142082	124335	127725	124247	126864	130789	146908	128087	131002	132022	128475	138184	135045	143444	131122	123271	123228	124573	127397	152047	126141	140956	135281	165556	126568	124223	129501	135856	124071	131368	124942	138405	140307	137745	130739	123533	131161	124993	147018	128111	151278	122764	146719	124113	167425	126766	127004	132814	
123787	14355	14481	16075	22565	14310	15023	14737	15312	27563	14539	15211	14413	15001	14643	15453	14441	15207	14443	14891	14474	15215	15110	16083	15115	15489	15700	14988	22512	14978	15625	14744	15411	14802	15226	15177	25373	18216	24978	17236	16368	23255	14271	14737	14334	14661	14551	15100	14340	18426	14983	16014	24327	18778	15699	14506	17576	22533	14467	15443	14434	15368	14447	15257	14552	16669	14442	20138	16298	18971	15405	14338	15474	14596	18723	29670	130710	
133788	16742	14561	21854	15325	17587	17240	16517	18022	15754	15218	14641	15254	14514	19821	15686	14919	14857	25391	15329	14550	15273	22798	18755	15195	28265	24900	14606	25092	27504	19733	14500	15103	14715	18118	18855	15269	16517	17049	28726	15066	14241	14844	13895	14990	15947	19864	15186	14724	14483	14639	13988	15325	14656	16433	14736	16017	14507	16055	15287	18429	15668	15152	15454	14506	15584	16081	15184	15305	14928	15013	15048	14411	15622	14414	15315	143220	
139100	18838	14889	18666	17500	27373	14649	25339	22423	14962	16683	14518	14486	15369	13902	13928	34423	13858	14756	13911	14665	14323	15154	15291	14899	15139	14724	14656	14788	14569	15682	14446	14867	14698	14828	14611	15359	14839	14714	14355	14886	14640	15127	15857	16011	14999	15840	14591	18331	15455	22937	17102	16003	14713	15094	14987	15520	15274	15237	14776	17847	26627	20948	16618	15586	14689	14815	15698	14774	14683	15540	15047	15530	17870	19873	14881	132034	
125023	13970	15105	17851	14927	14964	15111	15698	14360	18966	14694	14990	14589	15644	15847	14609	15543	14814	15190	15196	14629	15330	15947	14865	15169	15219	14458	14740	15263	15171	15116	15252	14903	21763	14161	15035	15088	15626	27416	14304	14953	14239	15227	14979	16650	15039	14768	14368	17422	14910	15339	14525	15349	14854	14712	14625	15064	18720	13331	16974	14086	15306	14541	21259	14837	16545	13181	14615	13903	22032	21701	14861	16692	15244	15528	14818	134775	
151212	14864	14691	15246	18554	15233	17183	15441	14230	14703	14599	37076	14797	15424	27473	17657	19000	14282	14600	14331	14894	23806	14608	19285	14775	21385	20891	13897	14845	14842	25576	24515	22077	14854	14998	15042	14989	22031	14961	15098	21321	26044	21554	16356	14913	24532	14648	17467	14677	14171	19649	14422	18541	24337	14644	15673	14235	14900	14149	15142	14872	15411	17630	15476	15257	15372	14909	15276	14781	15544	14712	14525	14853	13590	22380	14680	122507	
136626	16533	20090	15142	22019	14430	14174	14973	14659	15157	15203	14553	14981	15578	17579	25224	14686	15320	14401	29949	15052	14458	19331	24717	14359	15106	14138	14821	24855	26621	15130	14350	19272	20253	16816	14987	14518	16313	14697	14103	14707	14446	22517	28383	16943	14583	15139	22021	14115	14233	14697	13970	14792	23725	17139	14284	15231	14189	14756	13597	14461	14604	15569	15105	14572	14452	15033	21114	14653	15041	15069	15228	21077	15793	14781	14359	141557	
145098	17885	17208	16959	14772	14477	14854	14800	15467	14816	15343	22830	14403	15013	14043	15030	14450	13956	14879	14067	14814	17649	24934	14471	22448	17184	15039	15120	14778	15049	14485	20267	14249	14353	16735	15422	14060	22817	20719	14515	15665	14448	14760	14500	14295	14029	19830	22470	25742	14356	15421	14221	14648	13901	18723	14862	15132	15778	17101	14017	19499	14662	14859	15602	14748	14660	20986	16506	14453	15483	14532	17543	14899	14513	14962	14943	139574	
138784	14906	14462	14978	26140	16515	26359	24243	15338	14786	14954	14245	19533	13987	14382	13783	14824	14164	14911	20143	20410	19483	14424	15746	16504	14913	21563	14357	14801	14424	15571	15066	15067	14149	20097	14685	14509	14700	14631	14786	14579	14753	14443	14897	13978	14904	14484	15447	15011	17220	13985	20148	16559	15212	14270	15458	15094	14779	13495	14622	14534	14892	14056	14932	14127	15012	14197	15594	15794	30133	14638	14569	14542	15259	17415	24044	138457	
149338	15213	15105	15315	16956	23240	22491	18033	13958	15055	14246	14638	14985	15451	19623	14550	15019	14269	14667	14225	22769	14695	14888	14707	14690	14899	14840	18155	14392	14774	14337	15725	14607	18496	29310	14866	18096	15394	15980	14333	14568	14031	14677	16688	14244	14568	14793	23313	15218	13929	14203	15026	14365	15006	14251	14702	14542	15101	14249	16098	15203	18145	14825	14055	14167	14880	14144	14663	14227	14516	14339	15391	15422	27586	15601	14675	159749	
129248	15237	14358	21485	22608	14330	15218	15480	29027	13853	15070	14749	15419	14999	15224	16083	15170	14569	16331	23417	16745	15579	15045	15185	14764	15238	14676	19477	14338	15172	14411	19060	20995	14486	14960	14867	14970	14838	15002	20378	14656	17410	21445	15836	15218	14946	14602	14531	18300	14727	15026	14955	15412	14773	14865	15220	14705	15103	14836	14876	15184	14399	15532	15215	14660	14756	15121	14807	15324	14667	18615	15282	20649	18823	14780	26518	151098	
127451	18505	16549	14313	15027	14056	21023	14986	14734	15610	26884	15533	19413	15196	27610	20037	14174	21415	18852	14805	13029	14813	28436	15212	15530	26463	14494	13433	14617	30301	14567	15763	14871	14199	14861	15412	14584	31759	14640	14670	14189	14463	13806	14619	17960	15012	14555	15410	14483	15009	20718	15217	14942	15458	13396	15019	16911	13529	14112	14004	14099	27195	14829	14158	21210	15386	14217	14630	14148	15654	14343	14778	14866	19984	14324	18324	141816	
138485	15409	14692	14575	23518	15161	14289	16712	15850	14225	15010	14584	14758	14218	14531	14694	14534	13837	14632	13899	14786	14318	14466	16396	14871	14096	14680	14092	14681	14133	14665	15881	16978	20848	14164	14745	14261	14745	27093	13955	13230	13490	13016	13715	13871	14327	13664	15239	14352	14691	14224	14552	13990	14421	13632	15107	21508	14314	14409	14446	18595	13783	18966	20497	14209	13698	18585	16963	15090	16563	15416	14935	16441	14757	15705	16108	141317	
146594	14433	14381	14028	15036	14089	13869	14010	15906	13397	14447	26012	14837	14447	16002	14772	14922	15058	18292	16895	14760	15686	15663	15966	14200	14955	14745	17156	15309	14252	16615	14637	16316	13731	15773	13933	14553	16171	15998	23272	16193	14927	14404	15130	15044	14627	14439	14966	17926	16371	15547	15070	13900	14217	13830	14934	20557	18750	14411	14424	14487	14382	16189	14556	13786	14027	14630	14733	15881	15437	22174	24429	19258	20281	17426	17380	127304	
138969	18767	14951	19997	17332	14916	17131	13507	14931	14032	14529	13600	16541	17185	14077	16187	19272	16068	24061	15973	16459	13639	14667	18185	16445	14633	15385	13002	14915	13422	17633	18055	14483	17352	13179	13016	13383	14346	14570	18553	14759	19519	23413	25624	23576	19090	21636	19623	14098	16279	14760	16552	14504	14800	13764	15339	14850	17469	19872	14633	14612	15262	14580	15166	17724	21881	16758	14446	15403	13948	14525	15040	20948	16809	17569	20337	156137	
156832	26101	25105	16625	15198	19133	17804	16787	14913	15064	14534	18294	14769	20835	20327	14219	16595	18944	15217	24501	23131	20190	19966	16765	15744	16524	20105	14667	14370	14973	17657	14360	13734	14564	22091	14509	16712	16641	14881	17351	15991	14103	15268	14009	14291	20966	16617	20918	16056	14864	16674	18858	14545	17059	17312	14354	15217	16848	15246	15368	14811	15254	15762	14517	16788	18189	14467	20596	17351	15252	15689	15373	17009	16070	15340	15940	126045	
130791	13631	14006	17595	20098	16374	20239	18796	16425	15077	13989	19130	15187	15364	19228	15283	14722	14288	15751	24743	14765	15257	14047	14617	14429	14972	14302	14932	16358	23704	14880	22421	15208	17634	13571	14470	16143	14791	21083	14681	15329	19072	14785	14396	14675	14064	15771	14040	12601	22403	22889	14740	14620	17526	17767	15248	16843	15824	15437	15021	14316	14777	14462	16228	14861	14415	16336	14705	15031	14600	14531	18869	15467	14962	18110	18001	130317	
145435	14097	19529	14089	14908	14819	14452	15634	14808	15197	14238	21951	14464	14152	14494	14778	14214	17053	19296	26852	20719	14653	14024	14333	24133	20982	21909	15031	14025	14510	16502	14770	14310	14278	14477	18901	14024	17803	17960	14035	14535	14955	15819	14138	14255	14142	13834	14907	13864	14639	19292	25722	17570	14649	14639	14644	13975	15196	25894	15165	14817	16369	13079	14558	14680	14706	16506	17285	14881	15187	16723	14912	15129	14909	15264	15059	141028	
135813	19403	15421	15417	15403	13605	15611	14531	14919	13737	21548	18359	14442	14708	14493	14968	14627	19208	15060	20296	15133	19144	15241	15155	15317	14339	15006	14575	15248	14518	17599	15139	15877	14175	15011	14050	15048	19895	14533	15395	14649	14964	14717	14689	14330	15087	14436	14583	13846	15684	14979	15185	14905	15240	14439	20000	14178	18776	18157	14429	15428	15975	15845	14845	18093	14789	14762	19744	14256	14840	19870	26140	21830	15778	14122	14966	127854	
139405	17262	18868	14900	15270	14407	15137	22148	14635	14450	22303	21248	21534	14212	14934	14180	14756	14526	14782	14183	14754	14401	17162	14922	14677	21207	15823	15328	14865	14733	14517	14856	14069	14828	15725	15838	15685	15642	14493	14733	15357	15234	14273	14960	14519	14642	14080	15346	14316	16179	15120	14385	15515	17162	16195	14849	15009	15247	15112	14532	22473	18943	14527	14846	14487	20258	14563	15110	12678	14833	25371	14910	15214	13932	13187	14301	138479	
123506	13880	14896	19840	15494	14979	14709	17695	14673	14806	14740	14996	14782	15476	15239	14450	14567	14873	14798	27870	18710	14173	15083	14875	18688	15034	14652	21568	14338	17656	13617	14862	14496	14720	19584	14512	21013	14854	14921	14247	16889	14449	15215	13932	13014	14494	13608	15168	15139	18998	14921	15028	14796	15022	14686	17386	23267	15122	15786	14770	15827	14418	15247	14652	19782	14364	15355	14255	15380	14876	15105	15564	21134	26903	21271	13945	145920	
145057	22499	14538	13813	15197	15199	14383	14842	14702	22499	15609	14870	15058	14115	19724	14346	14323	14903	21496	14718	15087	15870	15291	15439	14402	15735	15776	15104	26713	15064	15174	14745	16988	18858	14945	14747	14893	14588	15734	18146	15004	19145	14730	14390	14129	20215	14054	14583	15745	14576	13990	35010	14865	14416	14451	15257	14371	15064	14081	16702	20040	16643	15554	13232	14185	15087	20714	15132	15321	14775	15300	13672	19980	14251	14672	14024	151286	
130399	15009	14990	14969	15002	14583	15068	14642	16279	14533	14890	14348	15344	15292	16519	15130	14845	15243	14661	15293	14677	15222	15160	15485	14603	19667	14155	15409	14893	14833	16330	14428	15163	14785	15626	14429	14905	14127	14581	15632	14243	14477	14535	14131	14633	13128	14366	24964	14350	13984	14669	14656	15644	14834	16262	14791	16669	22814	14441	15430	14255	15147	14345	15317	14990	16036	22103	14322	15041	14033	14708	25579	14278	14905	15351	16062	128098	
134479	15297	14170	13944	14059	14596	14527	14660	14179	13059	14039	13976	15719	14985	14533	14825	13918	14940	14640	15022	21396	14277	20700	14154	20466	14948	26939	16128	15331	15017	14030	14033	13870	14606	14222	17083	16447	18028	14937	14916	15532	14173	15028	15906	15232	14938	14962	14428	17578	15035	19186	16788	13944	15136	14703	22818	18619	15087	15054	16231	15018	20529	15185	15750	16060	18119	16287	14954	21122	30049	14778	15028	21466	14780	14499	18049	144468	
143851	15130	17473	23702	20969	15072	15226	14340	15299	18756	15587	14142	13589	19616	15323	15383	19702	14378	14812	22492	19074	19860	14970	19364	14744	14401	15468	13560	13459	14784	19257	14137	14759	24374	18441	15519	15376	15792	20548	14638	18852	17619	13788	14981	23949	15654	15452	20123	21390	15081	20442	15362	22175	20032	13996	14846	14225	14640	14055	14944	14589	14786	14194	14914	14381	14957	15207	25132	30397	14957	14246	14633	13544	14955	14273	14792	134189	
133925	19140	14996	15232	15296	14906	15230	14605	24445	18073	14447	15221	15317	28127	22776	14876	14623	14518	23121	15080	17156	14623	21677	14577	17642	14451	17690	14423	15682	19076	14569	14815	14430	14555	15025	15022	14189	14510	15042	14812	14924	18098	14634	15013	14226	15011	13988	15341	19235	14361	15589	14728	15446	13997	20084	17679	15118	14032	14782	14185	14827	14538	14495	14358	14300	13618	14692	14021	26839	19938	15235	17843	15123	14128	18742	14476	131737	
137589	15274	14862	14743	14278	18673	15003	14848	15149	14861	15236	14655	16186	15413	21143	15397	14491	13986	15709	16791	16242	14971	13997	20378	14806	14848	14679	15315	14610	14966	14363	15016	14891	14817	14495	16062	14773	14523	14365	14827	14670	14750	14384	15335	14567	14384	15165	15157	14642	23906	17374	14546	22180	15453	16600	15554	14415	14984	13881	21007	13992	18223	14509	15112	17200	19584	20611	15058	14397	14291	14107	14609	14259	20702	14662	14707	127557	
123836	15326	17159	15096	14472	15687	14861	15140	16301	15929	21540	15680	20744	16974	14412	14935	14191	14178	23103	24295	16155	14643	16431	14547	24607	17666	14860	16812	14483	15046	15069	14042	15295	15152	15799	15603	18502	17143	15114	14423	17103	15360	17805	18684	14839	15078	14482	19241	22792	26482	14433	15159	14819	15185	14821	17149	18928	15903	14730	15717	14748	15259	15846	19364	14708	15989	14870	17779	14733	14910	17447	15690	24957	16875	14354	17298	151634	
