0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	0.197357	
0.197357	0.131215	0.139151	0.143749	0.14689	0.149214	0.151015	0.152458	0.153639	0.154623	0.155453	0.156161	0.156769	0.157296	0.157755	0.158156	0.158508	0.158817	0.15909	0.15933	0.159543	0.159731	0.159896	0.160043	0.160171	0.160284	0.160383	0.160469	0.160544	0.160608	0.160663	0.160709	0.160747	0.160777	0.160801	0.160819	0.160832	0.160839	0.160841	0.160839	0.160832	0.160819	0.160802	0.160778	0.160747	0.160709	0.160663	0.160609	0.160545	0.16047	0.160384	0.160286	0.160173	0.160044	0.159898	0.159732	0.159545	0.159333	0.159092	0.15882	0.158511	0.158159	0.157759	0.157301	0.156774	0.156166	0.155459	0.15463	0.153648	0.152468	0.151028	0.149229	0.14691	0.143774	0.139187	0.131272	0.197357	
0.197357	0.139151	0.14757	0.152449	0.155783	0.158249	0.160162	0.161693	0.162947	0.163992	0.164873	0.165625	0.166272	0.166831	0.167318	0.167744	0.168118	0.168446	0.168736	0.168992	0.169217	0.169417	0.169593	0.169748	0.169885	0.170005	0.17011	0.170202	0.170281	0.170349	0.170407	0.170456	0.170496	0.170529	0.170554	0.170573	0.170586	0.170594	0.170596	0.170594	0.170587	0.170574	0.170555	0.170529	0.170497	0.170457	0.170408	0.17035	0.170282	0.170203	0.170112	0.170007	0.169887	0.16975	0.169595	0.169419	0.16922	0.168995	0.16874	0.16845	0.168122	0.167749	0.167324	0.166837	0.166278	0.165632	0.164881	0.164001	0.162958	0.161705	0.160176	0.158266	0.155804	0.152476	0.147608	0.13921	0.197357	
0.197357	0.143749	0.152449	0.157491	0.160937	0.163487	0.165464	0.167048	0.168344	0.169425	0.170336	0.171114	0.171782	0.172361	0.172865	0.173305	0.173692	0.174032	0.174331	0.174596	0.174829	0.175035	0.175218	0.175378	0.17552	0.175644	0.175753	0.175847	0.175929	0.176	0.17606	0.17611	0.176152	0.176186	0.176212	0.176232	0.176245	0.176253	0.176256	0.176253	0.176246	0.176232	0.176213	0.176186	0.176153	0.176111	0.176061	0.176001	0.175931	0.175849	0.175755	0.175646	0.175522	0.175381	0.175221	0.175039	0.174833	0.174599	0.174335	0.174036	0.173697	0.173311	0.172871	0.172368	0.17179	0.171122	0.170346	0.169435	0.168356	0.167061	0.16548	0.163506	0.16096	0.15752	0.152488	0.143809	0.197357	
0.197357	0.14689	0.155783	0.160937	0.164461	0.167068	0.16909	0.170709	0.172035	0.17314	0.174072	0.174867	0.175551	0.176143	0.176658	0.177109	0.177504	0.177851	0.178158	0.178428	0.178667	0.178878	0.179064	0.179229	0.179373	0.179501	0.179612	0.179709	0.179792	0.179865	0.179926	0.179978	0.18002	0.180055	0.180082	0.180102	0.180116	0.180124	0.180126	0.180124	0.180116	0.180102	0.180082	0.180056	0.180021	0.179979	0.179927	0.179866	0.179794	0.179711	0.179614	0.179503	0.179376	0.179232	0.179068	0.178882	0.178671	0.178433	0.178163	0.177857	0.177509	0.177115	0.176665	0.17615	0.175559	0.174876	0.174082	0.173151	0.172048	0.170724	0.169107	0.167088	0.164485	0.160967	0.155823	0.146951	0.197357	
0.197357	0.149214	0.158249	0.163487	0.167068	0.169717	0.171773	0.173418	0.174766	0.175889	0.176837	0.177645	0.17834	0.178942	0.179465	0.179923	0.180325	0.180678	0.18099	0.181265	0.181508	0.181722	0.181912	0.182079	0.182226	0.182355	0.182468	0.182566	0.182652	0.182725	0.182787	0.18284	0.182883	0.182918	0.182946	0.182966	0.18298	0.182989	0.182991	0.182989	0.182981	0.182967	0.182947	0.182919	0.182884	0.182841	0.182789	0.182727	0.182654	0.182569	0.18247	0.182358	0.182229	0.182082	0.181915	0.181726	0.181512	0.181269	0.180995	0.180684	0.180331	0.17993	0.179473	0.178949	0.178349	0.177654	0.176847	0.175901	0.174779	0.173433	0.17179	0.169738	0.167093	0.163518	0.15829	0.149275	0.197357	
0.197357	0.151015	0.160162	0.165464	0.16909	0.171773	0.173854	0.17552	0.176885	0.178022	0.178981	0.1798	0.180504	0.181113	0.181644	0.182107	0.182514	0.182872	0.183187	0.183466	0.183712	0.183929	0.184121	0.18429	0.184439	0.18457	0.184684	0.184784	0.18487	0.184944	0.185008	0.185061	0.185105	0.18514	0.185168	0.185189	0.185203	0.185212	0.185214	0.185212	0.185204	0.18519	0.185169	0.185141	0.185106	0.185062	0.185009	0.184946	0.184872	0.184786	0.184687	0.184572	0.184442	0.184293	0.184124	0.183933	0.183716	0.183471	0.183193	0.182878	0.18252	0.182114	0.181651	0.181121	0.180513	0.17981	0.178992	0.178034	0.176899	0.175536	0.173872	0.171794	0.169115	0.165496	0.160204	0.151078	0.197357	
0.197357	0.152458	0.161693	0.167048	0.170709	0.173418	0.17552	0.177203	0.178581	0.17973	0.180699	0.181526	0.182237	0.182852	0.183388	0.183856	0.184267	0.184628	0.184947	0.185228	0.185477	0.185696	0.18589	0.186061	0.186211	0.186343	0.186459	0.18656	0.186647	0.186722	0.186786	0.186839	0.186884	0.18692	0.186948	0.186969	0.186983	0.186992	0.186994	0.186992	0.186984	0.186969	0.186949	0.186921	0.186885	0.186841	0.186787	0.186724	0.186649	0.186562	0.186462	0.186346	0.186214	0.186064	0.185894	0.1857	0.185481	0.185233	0.184952	0.184634	0.184273	0.183863	0.183395	0.18286	0.182246	0.181536	0.18071	0.179742	0.178595	0.177219	0.175539	0.17344	0.170735	0.16708	0.161735	0.15252	0.197357	
0.197357	0.153639	0.162947	0.168344	0.172035	0.174766	0.176885	0.178581	0.179971	0.181129	0.182106	0.182939	0.183656	0.184276	0.184816	0.185289	0.185703	0.186067	0.186389	0.186672	0.186922	0.187144	0.187339	0.187511	0.187663	0.187796	0.187913	0.188014	0.188102	0.188178	0.188242	0.188296	0.188341	0.188377	0.188406	0.188427	0.188442	0.18845	0.188453	0.18845	0.188442	0.188428	0.188407	0.188378	0.188342	0.188298	0.188244	0.18818	0.188104	0.188017	0.187915	0.187799	0.187666	0.187515	0.187343	0.187148	0.186927	0.186677	0.186394	0.186073	0.185709	0.185296	0.184824	0.184285	0.183665	0.18295	0.182117	0.181141	0.179985	0.178598	0.176904	0.174788	0.172061	0.168377	0.16299	0.153702	0.197357	
0.197357	0.154623	0.163992	0.169425	0.17314	0.175889	0.178022	0.17973	0.181129	0.182294	0.183278	0.184117	0.184838	0.185463	0.186007	0.186482	0.186899	0.187266	0.187589	0.187875	0.188127	0.18835	0.188546	0.18872	0.188873	0.189007	0.189124	0.189226	0.189315	0.189391	0.189456	0.18951	0.189555	0.189592	0.189621	0.189642	0.189656	0.189665	0.189668	0.189665	0.189657	0.189642	0.189621	0.189593	0.189557	0.189512	0.189458	0.189393	0.189317	0.189229	0.189127	0.18901	0.188876	0.188724	0.18855	0.188354	0.188132	0.18788	0.187595	0.187272	0.186906	0.186489	0.186015	0.185472	0.184848	0.184127	0.18329	0.182307	0.181143	0.179746	0.178041	0.175911	0.173166	0.169458	0.164035	0.154686	0.197357	
0.197357	0.155453	0.164873	0.170336	0.174072	0.176837	0.178981	0.180699	0.182106	0.183278	0.184267	0.185111	0.185836	0.186465	0.187012	0.18749	0.187909	0.188278	0.188603	0.18889	0.189144	0.189368	0.189566	0.18974	0.189894	0.190029	0.190147	0.190249	0.190339	0.190415	0.19048	0.190535	0.19058	0.190617	0.190646	0.190667	0.190682	0.190691	0.190693	0.190691	0.190682	0.190668	0.190647	0.190618	0.190582	0.190537	0.190482	0.190417	0.190341	0.190252	0.190149	0.190032	0.189897	0.189744	0.18957	0.189372	0.189149	0.188896	0.188609	0.188284	0.187916	0.187497	0.18702	0.186474	0.185846	0.185122	0.184279	0.183291	0.182121	0.180716	0.179001	0.176859	0.174099	0.17037	0.164917	0.155516	0.197357	
0.197357	0.156161	0.165625	0.171114	0.174867	0.177645	0.1798	0.181526	0.182939	0.184117	0.185111	0.185959	0.186688	0.187319	0.187868	0.188349	0.18877	0.189141	0.189468	0.189756	0.190011	0.190236	0.190435	0.19061	0.190765	0.1909	0.191019	0.191122	0.191212	0.191289	0.191354	0.191409	0.191455	0.191492	0.19152	0.191542	0.191557	0.191565	0.191568	0.191565	0.191557	0.191543	0.191521	0.191493	0.191456	0.191411	0.191356	0.191291	0.191214	0.191125	0.191022	0.190903	0.190768	0.190614	0.190439	0.190241	0.190016	0.189762	0.189474	0.189148	0.188777	0.188356	0.187877	0.187328	0.186698	0.18597	0.185123	0.18413	0.182954	0.181543	0.17982	0.177668	0.174894	0.171147	0.165669	0.156225	0.197357	
0.197357	0.156769	0.166272	0.171782	0.175551	0.17834	0.180504	0.182237	0.183656	0.184838	0.185836	0.186688	0.18742	0.188054	0.188605	0.189088	0.189511	0.189883	0.190212	0.190501	0.190757	0.190983	0.191183	0.191359	0.191514	0.19165	0.191769	0.191873	0.191962	0.19204	0.192106	0.192161	0.192207	0.192244	0.192273	0.192294	0.192309	0.192318	0.19232	0.192318	0.192309	0.192295	0.192273	0.192245	0.192208	0.192162	0.192107	0.192042	0.191965	0.191875	0.191772	0.191653	0.191517	0.191363	0.191187	0.190988	0.190762	0.190507	0.190217	0.18989	0.189518	0.189096	0.188614	0.188063	0.18743	0.186699	0.185849	0.184852	0.183671	0.182254	0.180524	0.178363	0.175578	0.171816	0.166315	0.156834	0.197357	
0.197357	0.157296	0.166831	0.172361	0.176143	0.178942	0.181113	0.182852	0.184276	0.185463	0.186465	0.187319	0.188054	0.18869	0.189244	0.189728	0.190152	0.190526	0.190855	0.191146	0.191403	0.19163	0.19183	0.192007	0.192162	0.192299	0.192418	0.192522	0.192613	0.19269	0.192756	0.192812	0.192858	0.192895	0.192924	0.192945	0.19296	0.192969	0.192972	0.192969	0.192961	0.192946	0.192925	0.192896	0.192859	0.192813	0.192758	0.192692	0.192615	0.192525	0.192421	0.192302	0.192166	0.19201	0.191834	0.191634	0.191408	0.191152	0.190861	0.190533	0.19016	0.189735	0.189252	0.188699	0.188064	0.18733	0.186477	0.185477	0.184292	0.182869	0.181133	0.178965	0.176171	0.172395	0.166875	0.157361	0.197357	
0.197357	0.157755	0.167318	0.172865	0.176658	0.179465	0.181644	0.183388	0.184816	0.186007	0.187012	0.187868	0.188605	0.189244	0.189799	0.190285	0.190711	0.191085	0.191416	0.191707	0.191965	0.192192	0.192393	0.192571	0.192727	0.192864	0.192984	0.193088	0.193178	0.193256	0.193322	0.193378	0.193424	0.193461	0.193491	0.193512	0.193527	0.193536	0.193539	0.193536	0.193528	0.193513	0.193492	0.193463	0.193426	0.19338	0.193324	0.193258	0.193181	0.193091	0.192986	0.192867	0.19273	0.192575	0.192398	0.192197	0.19197	0.191713	0.191422	0.191092	0.190718	0.190292	0.189808	0.189253	0.188616	0.18788	0.187024	0.186021	0.184832	0.183405	0.181664	0.179489	0.176686	0.172899	0.167363	0.15782	0.197357	
