t	integral	norm	uniform_integral	uniform_norm	time
-1	0.0590474	0.00613057	0.00137193	9.18155e-05	147383
-0.997337	0.0323302	0.00285644	0.00137193	9.18155e-05	58145
-0.994674	0.0270794	0.00239059	0.00137193	9.18155e-05	56251
-0.992011	0.0240669	0.00212318	0.00137193	9.18155e-05	75949
-0.989348	0.0219826	0.00193797	0.00137193	9.18155e-05	47545
-0.986684	0.0204069	0.00179776	0.00137193	9.18155e-05	49865
-0.984021	0.019151	0.00168586	0.00137193	9.18155e-05	51565
-0.981358	0.018114	0.00159333	0.00137193	9.18155e-05	54196
-0.978695	0.0172358	0.00151487	0.00137193	9.18155e-05	46119
-0.976032	0.0164777	0.00144704	0.00137193	9.18155e-05	49161
-0.973369	0.0158132	0.00138751	0.00137193	9.18155e-05	55838
-0.970706	0.0152238	0.00133463	0.00137193	9.18155e-05	56742
-0.968043	0.0146956	0.00128718	0.00137193	9.18155e-05	47091
-0.965379	0.0142182	0.00124425	0.00137193	9.18155e-05	50693
-0.962716	0.0137837	0.00120512	0.00137193	9.18155e-05	49887
-0.960053	0.0133858	0.00116923	0.00137193	9.18155e-05	46570
-0.95739	0.0130193	0.00113615	0.00137193	9.18155e-05	51963
-0.954727	0.0126803	0.0011055	0.00137193	9.18155e-05	53532
-0.952064	0.0123652	0.00107699	0.00137193	9.18155e-05	46938
-0.949401	0.0120712	0.00105036	0.00137193	9.18155e-05	48601
-0.946738	0.0117961	0.00102541	0.00137193	9.18155e-05	48547
-0.944075	0.0115378	0.00100195	0.00137193	9.18155e-05	46908
-0.941411	0.0112946	0.000979846	0.00137193	9.18155e-05	51662
-0.938748	0.011065	0.000958954	0.00137193	9.18155e-05	47153
-0.936085	0.0108477	0.000939164	0.00137193	9.18155e-05	50329
-0.933422	0.0106417	0.000920377	0.00137193	9.18155e-05	50673
-0.930759	0.0104459	0.000902506	0.00137193	9.18155e-05	56074
-0.928096	0.0102596	0.000885476	0.00137193	9.18155e-05	65747
-0.925433	0.0100818	0.000869218	0.00137193	9.18155e-05	47606
-0.92277	0.00991202	0.000853673	0.00137193	9.18155e-05	47017
-0.920107	0.00974958	0.000838786	0.00137193	9.18155e-05	51229
-0.917443	0.00959395	0.000824511	0.00137193	9.18155e-05	59893
-0.91478	0.00944465	0.000810802	0.00137193	9.18155e-05	50425
-0.912117	0.00930124	0.000797622	0.00137193	9.18155e-05	47162
-0.909454	0.00916332	0.000784935	0.00137193	9.18155e-05	53175
-0.906791	0.00903053	0.000772709	0.00137193	9.18155e-05	62261
-0.904128	0.00890254	0.000760915	0.00137193	9.18155e-05	53302
-0.901465	0.00877906	0.000749526	0.00137193	9.18155e-05	47648
-0.898802	0.00865982	0.000738519	0.00137193	9.18155e-05	47187
-0.896138	0.00854456	0.00072787	0.00137193	9.18155e-05	47480
-0.893475	0.00843306	0.000717559	0.00137193	9.18155e-05	46485
-0.890812	0.0083251	0.000707568	0.00137193	9.18155e-05	49003
-0.888149	0.00822049	0.000697878	0.00137193	9.18155e-05	55432
-0.885486	0.00811904	0.000688475	0.00137193	9.18155e-05	56971
-0.882823	0.0080206	0.000679342	0.00137193	9.18155e-05	54719
-0.88016	0.00792501	0.000670467	0.00137193	9.18155e-05	46879
-0.877497	0.00783212	0.000661835	0.00137193	9.18155e-05	46358
-0.874834	0.0077418	0.000653437	0.00137193	9.18155e-05	52396
-0.87217	0.00765392	0.000645259	0.00137193	9.18155e-05	56273
-0.869507	0.00756838	0.000637293	0.00137193	9.18155e-05	47292
-0.866844	0.00748505	0.000629527	0.00137193	9.18155e-05	53729
-0.864181	0.00740385	0.000621954	0.00137193	9.18155e-05	56046
-0.861518	0.00732468	0.000614564	0.00137193	9.18155e-05	56359
-0.858855	0.00724744	0.00060735	0.00137193	9.18155e-05	57324
-0.856192	0.00717205	0.000600304	0.00137193	9.18155e-05	60508
-0.853529	0.00709843	0.00059342	0.00137193	9.18155e-05	46066
-0.850866	0.00702652	0.000586689	0.00137193	9.18155e-05	51191
-0.848202	0.00695624	0.000580107	0.00137193	9.18155e-05	52759
-0.845539	0.00688752	0.000573668	0.00137193	9.18155e-05	46825
